Car,Class,Driver,Lap,Lap Time,Session Time,Flag,Location,S01,S02,S03
16,GTD,Patrick Long,58,1:22.713,1900-01-01 01:22:22.287000,Green,Track,11.536,30.1,41.077
9,GTD,Laurens Vanthoor,58,1:21.901,1900-01-01 01:22:28.297000,Green,Track,11.532,29.994,40.375
91,LMP3,Dylan Murry,60,1:19.323,1900-01-01 01:22:28.505000,Green,Track,11.183,28.91,39.23
1,GTD,Bryan Sellers,58,1:22.410,1900-01-01 01:22:31.468000,Green,Track,11.882,29.826999999999998,40.701
55,DPi,Oliver Jarvis,65,1:17.077,1900-01-01 01:22:35.614000,Green,Track,10.365,28.026,38.686
66,GTD,Marc Miller,58,1:23.056,1900-01-01 01:22:37.552000,Green,Track,11.632,30.176,41.248000000000005
39,GTD,Jeff Westphal,58,1:23.176,1900-01-01 01:22:37.982000,Green,Track,11.606,30.278000000000002,41.292
31,DPi,Felipe Nasr,65,1:12.703,1900-01-01 01:22:38.586000,Green,Track,9.754,26.628,36.321
44,GTD,Andy Lally,58,1:22.707,1900-01-01 01:22:41.122000,Green,Track,11.715,29.94,41.052
96,GTD,Robby Foley,59,1:22.294,1900-01-01 01:23:01.060000,Green,Track,11.605,29.729,40.96
1,DPi,Renger van der Zande,65,1:15.317,1900-01-01 01:23:01.207000,Green,Track,10.105,27.346,37.866
5,DPi,Loic Duval,65,1:15.250,1900-01-01 01:23:01.505000,Green,Track,10.166,27.289,37.795
74,LMP3,Felipe Fraga,61,1:18.225,1900-01-01 01:23:10.552000,Green,Track,10.742,28.771,38.711999999999996
10,DPi,Filipe Albuquerque,66,1:13.176,1900-01-01 01:23:13.755000,Green,Track,9.936,26.759,36.481
88,GTD,Katherine Legge,58,1:22.988,1900-01-01 01:23:19.622000,Green,Track,11.62,30.241,41.126999999999995
60,DPi,Olivier Pla,66,1:14.357,1900-01-01 01:23:19.727000,Green,Track,9.914,27.506999999999998,36.936
33,LMP3,Joao Barbosa,60,1:19.311,1900-01-01 01:23:22.511000,Green,Track,11.228,29.165,38.918
38,LMP3,Rasmus Lindh,61,1:18.756,1900-01-01 01:23:25.285000,Green,Track,10.835999999999999,28.803,39.117
12,GTD,Zach Veach,59,1:23.952,1900-01-01 01:23:26.699000,Green,Track,11.485999999999999,30.605999999999998,41.86
23,GTD,Ross Gunn,59,1:22.032,1900-01-01 01:23:33.071000,Green,Track,11.537,29.761999999999997,40.733000000000004
36,LMP3,Oliver Askew,61,1:19.318,1900-01-01 01:23:39.865000,Green,Track,11.34,29.237,38.741
54,LMP3,Colin Braun,61,1:19.514,1900-01-01 01:23:41.055000,Green,Track,10.985,29.394000000000002,39.135
28,GTD,Michael de Quesada,59,1:23.401,1900-01-01 01:23:43.319000,Green,Track,11.714,30.206999999999997,41.48
76,GTD,Mario Farnbacher,59,1:23.310,1900-01-01 01:23:43.726000,Green,Track,11.862,30.248,41.2
16,GTD,Patrick Long,59,1:22.269,1900-01-01 01:23:44.556000,Green,Track,11.544,29.820999999999998,40.904
91,LMP3,Dylan Murry,61,1:19.125,1900-01-01 01:23:47.630000,Green,Track,11.459000000000001,28.914,38.751999999999995
9,GTD,Laurens Vanthoor,59,1:22.521,1900-01-01 01:23:50.818000,Green,Track,12.127,29.855999999999998,40.538000000000004
55,DPi,Oliver Jarvis,66,1:16.427,1900-01-01 01:23:52.041000,Green,Track,10.245,27.535999999999998,38.646
31,DPi,Felipe Nasr,66,1:14.279,1900-01-01 01:23:52.865000,Green,Track,10.770999999999999,26.965,36.543
1,GTD,Bryan Sellers,59,1:22.477,1900-01-01 01:23:53.945000,Green,Track,11.629000000000001,29.788,41.06
39,GTD,Jeff Westphal,59,1:22.238,1900-01-01 01:24:00.220000,Green,Track,11.623,29.834,40.781
66,GTD,Marc Miller,59,1:23.504,1900-01-01 01:24:01.056000,Green,Track,11.56,30.584,41.36
44,GTD,Andy Lally,59,1:22.279,1900-01-01 01:24:03.401000,Green,Track,11.604000000000001,29.932,40.743
1,DPi,Renger van der Zande,66,1:13.995,1900-01-01 01:24:15.202000,Green,Track,10.099,27.25,36.646
5,DPi,Loic Duval,66,1:14.538,1900-01-01 01:24:16.043000,Green,Track,10.395,27.224,36.919000000000004
96,GTD,Robby Foley,60,1:22.819,1900-01-01 01:24:23.879000,Green,Track,11.890999999999998,29.891,41.037
10,DPi,Filipe Albuquerque,67,1:13.533,1900-01-01 01:24:27.288000,Green,Track,9.95,26.973000000000003,36.61
74,LMP3,Felipe Fraga,62,1:19.689,1900-01-01 01:24:30.241000,Green,Track,11.027000000000001,29.353,39.309
60,DPi,Olivier Pla,67,1:12.572,1900-01-01 01:24:32.299000,Green,Track,9.942,26.476999999999997,36.153
33,LMP3,Joao Barbosa,61,1:19.593,1900-01-01 01:24:42.104000,Green,Track,10.862,29.16,39.571
88,GTD,Katherine Legge,59,1:23.564,1900-01-01 01:24:43.186000,Green,Track,11.727,30.193,41.644
38,LMP3,Rasmus Lindh,62,1:18.340,1900-01-01 01:24:43.625000,Green,Track,10.804,28.842,38.694
12,GTD,Zach Veach,60,1:22.358,1900-01-01 01:24:49.057000,Green,Track,11.573,30.025,40.76
23,GTD,Ross Gunn,60,1:22.108,1900-01-01 01:24:55.179000,Green,Track,11.55,29.851,40.707
36,LMP3,Oliver Askew,62,1:18.478,1900-01-01 01:24:58.343000,Green,Track,10.984000000000002,28.828000000000003,38.666
54,LMP3,Colin Braun,62,1:18.445,1900-01-01 01:24:59.500000,Green,Track,10.921,28.855,38.669000000000004
28,GTD,Michael de Quesada,60,1:23.557,1900-01-01 01:25:06.876000,Green,Track,11.754000000000001,30.24,41.563
76,GTD,Mario Farnbacher,60,1:23.322,1900-01-01 01:25:07.048000,Green,Track,11.725999999999999,29.971999999999998,41.623999999999995
16,GTD,Patrick Long,60,1:22.911,1900-01-01 01:25:07.467000,Green,Track,11.835999999999999,30.109,40.966
55,DPi,Oliver Jarvis,67,1:15.709,1900-01-01 01:25:07.750000,Green,Track,10.228,27.223000000000003,38.258
91,LMP3,Dylan Murry,62,1:20.092,1900-01-01 01:25:07.722000,Green,Track,11.319,28.954,39.819
31,DPi,Felipe Nasr,67,1:15.118,1900-01-01 01:25:07.983000,Green,Track,10.014,27.025,38.079
9,GTD,Laurens Vanthoor,60,1:21.898,1900-01-01 01:25:12.716000,Green,Track,11.557,29.892,40.449
1,GTD,Bryan Sellers,60,1:22.128,1900-01-01 01:25:16.073000,Green,Track,11.645,29.778000000000002,40.705
39,GTD,Jeff Westphal,60,1:21.779,1900-01-01 01:25:21.999000,Green,Track,11.597999999999999,29.846,40.335
66,GTD,Marc Miller,60,1:22.771,1900-01-01 01:25:23.827000,Green,Track,11.67,30.191999999999997,40.909
44,GTD,Andy Lally,60,1:22.563,1900-01-01 01:25:25.964000,Green,Track,11.552999999999999,29.831999999999997,41.178000000000004
1,DPi,Renger van der Zande,67,1:13.262,1900-01-01 01:25:28.464000,Green,Track,9.927999999999999,27.065,36.269
5,DPi,Loic Duval,67,1:13.470,1900-01-01 01:25:29.513000,Green,Track,10.068999999999999,26.916,36.485
10,DPi,Filipe Albuquerque,68,1:13.066,1900-01-01 01:25:40.354000,Green,Track,9.95,26.721,36.395
96,GTD,Robby Foley,61,1:22.662,1900-01-01 01:25:46.541000,Green,Track,11.584000000000001,29.903000000000002,41.175
74,LMP3,Felipe Fraga,63,1:18.645,1900-01-01 01:25:48.886000,Green,Track,10.955,28.89,38.8
60,DPi,Olivier Pla,68,1:22.051,1900-01-01 01:25:54.350000,Green,Pit,9.904,27.004,45.143
33,LMP3,Joao Barbosa,62,1:18.690,1900-01-01 01:26:00.794000,Green,Track,10.886,29.166999999999998,38.637
38,LMP3,Rasmus Lindh,63,1:18.950,1900-01-01 01:26:02.575000,Green,Track,11.399000000000001,28.932,38.619
88,GTD,Katherine Legge,60,1:23.768,1900-01-01 01:26:06.954000,Green,Track,11.796,30.565,41.407
12,GTD,Zach Veach,61,1:22.454,1900-01-01 01:26:11.511000,Green,Track,11.530999999999999,30.179000000000002,40.744
23,GTD,Ross Gunn,61,1:22.066,1900-01-01 01:26:17.245000,Green,Track,11.536,29.743000000000002,40.787
36,LMP3,Oliver Askew,63,1:19.095,1900-01-01 01:26:17.438000,Green,Track,10.957,28.868000000000002,39.27
54,LMP3,Colin Braun,63,1:18.494,1900-01-01 01:26:17.994000,Green,Track,10.835,28.939,38.72
55,DPi,Oliver Jarvis,68,1:14.985,1900-01-01 01:26:22.735000,Green,Track,10.977,27.386,36.622
31,DPi,Felipe Nasr,68,1:15.804,1900-01-01 01:26:23.787000,Green,Track,11.539000000000001,27.708000000000002,36.556999999999995
91,LMP3,Dylan Murry,63,1:21.289,1900-01-01 01:26:29.011000,Green,Track,11.607999999999999,29.759,39.922
28,GTD,Michael de Quesada,61,1:23.478,1900-01-01 01:26:30.354000,Green,Track,11.720999999999998,30.324,41.433
16,GTD,Patrick Long,61,1:23.325,1900-01-01 01:26:30.792000,Green,Track,12.196,30.25,40.879
76,GTD,Mario Farnbacher,61,1:24.950,1900-01-01 01:26:31.998000,Green,Track,11.864,32.223,40.863
9,GTD,Laurens Vanthoor,61,1:21.946,1900-01-01 01:26:34.662000,Green,Track,11.604000000000001,29.894000000000002,40.448
1,GTD,Bryan Sellers,61,1:22.197,1900-01-01 01:26:38.270000,Green,Track,11.645999999999999,29.881999999999998,40.669000000000004
1,DPi,Renger van der Zande,68,1:14.788,1900-01-01 01:26:43.252000,Green,Track,9.863,27.67,37.255
39,GTD,Jeff Westphal,61,1:22.255,1900-01-01 01:26:44.254000,Green,Track,11.627,30.009,40.619
5,DPi,Loic Duval,68,1:15.017,1900-01-01 01:26:44.530000,Green,Track,10.009,27.189,37.819
66,GTD,Marc Miller,61,1:23.750,1900-01-01 01:26:47.577000,Green,Track,11.545,30.191,42.013999999999996
44,GTD,Andy Lally,61,1:22.447,1900-01-01 01:26:48.411000,Green,Track,11.62,30.055999999999997,40.771
10,DPi,Filipe Albuquerque,69,1:20.780,1900-01-01 01:27:01.134000,Green,Pit,9.91,26.738000000000003,44.132
74,LMP3,Felipe Fraga,64,1:20.002,1900-01-01 01:27:08.888000,Green,Track,10.841,28.964000000000002,40.196999999999996
96,GTD,Robby Foley,62,1:22.981,1900-01-01 01:27:09.522000,Green,Track,11.595999999999998,29.944000000000003,41.441
33,LMP3,Joao Barbosa,63,1:18.398,1900-01-01 01:27:19.192000,Green,Track,10.927999999999999,29.008000000000003,38.461999999999996
38,LMP3,Rasmus Lindh,64,1:18.156,1900-01-01 01:27:20.731000,Green,Track,10.754000000000001,28.736,38.666
88,GTD,Katherine Legge,61,1:22.625,1900-01-01 01:27:29.579000,Green,Track,11.626,30.128,40.871
12,GTD,Zach Veach,62,1:22.300,1900-01-01 01:27:33.811000,Green,Track,11.508,30.011999999999997,40.78
36,LMP3,Oliver Askew,64,1:18.699,1900-01-01 01:27:36.137000,Green,Track,11.171,28.903000000000002,38.625
54,LMP3,Colin Braun,64,1:19.291,1900-01-01 01:27:37.285000,Green,Track,11.251,29.37,38.67
55,DPi,Oliver Jarvis,69,1:14.824,1900-01-01 01:27:37.559000,Green,Track,9.925,27.182,37.717
31,DPi,Felipe Nasr,69,1:14.179,1900-01-01 01:27:37.966000,Green,Track,10.008,26.872,37.299
23,GTD,Ross Gunn,62,1:22.836,1900-01-01 01:27:40.081000,Green,Track,11.719000000000001,30.041,41.076
91,LMP3,Dylan Murry,64,1:18.261,1900-01-01 01:27:47.272000,Green,Track,10.765999999999998,28.826999999999998,38.668
28,GTD,Michael de Quesada,62,1:23.263,1900-01-01 01:27:53.617000,Green,Track,11.652000000000001,30.449,41.162
16,GTD,Patrick Long,62,1:23.195,1900-01-01 01:27:53.987000,Green,Track,11.68,30.104,41.411
76,GTD,Mario Farnbacher,62,1:22.617,1900-01-01 01:27:54.615000,Green,Track,11.72,29.901,40.996
9,GTD,Laurens Vanthoor,62,1:21.815,1900-01-01 01:27:56.477000,Green,Track,11.562999999999999,29.820999999999998,40.431
1,DPi,Renger van der Zande,69,1:13.934,1900-01-01 01:27:57.186000,Green,Track,9.874,27.026999999999997,37.033
5,DPi,Loic Duval,69,1:14.182,1900-01-01 01:27:58.712000,Green,Track,10.152000000000001,27.296999999999997,36.733000000000004
1,GTD,Bryan Sellers,62,1:22.660,1900-01-01 01:28:00.930000,Green,Track,11.645999999999999,29.898000000000003,41.11600000000001
60,DPi,Olivier Pla,69,2:06.708,1900-01-01 01:28:01.058000,Green,Track,59.556999999999995,29.033,38.118
39,GTD,Jeff Westphal,62,1:22.201,1900-01-01 01:28:06.455000,Green,Track,11.713,29.941,40.547
66,GTD,Marc Miller,62,1:22.523,1900-01-01 01:28:10.100000,Green,Track,11.549000000000001,30.128,40.846
44,GTD,Andy Lally,62,1:22.355,1900-01-01 01:28:10.766000,Green,Track,11.669,29.956,40.73
74,LMP3,Felipe Fraga,65,1:18.257,1900-01-01 01:28:27.145000,Green,Track,10.845999999999998,28.723000000000003,38.688
96,GTD,Robby Foley,63,1:22.731,1900-01-01 01:28:32.253000,Green,Track,11.741,29.92,41.07
33,LMP3,Joao Barbosa,64,1:18.214,1900-01-01 01:28:37.406000,Green,Track,10.76,28.933000000000003,38.521
38,LMP3,Rasmus Lindh,65,1:18.253,1900-01-01 01:28:38.984000,Green,Track,10.825,28.820999999999998,38.607
55,DPi,Oliver Jarvis,70,1:14.602,1900-01-01 01:28:52.161000,Green,Track,10.002,27.371,37.229
88,GTD,Katherine Legge,62,1:22.643,1900-01-01 01:28:52.222000,Green,Track,11.626,29.986,41.031000000000006
31,DPi,Felipe Nasr,70,1:14.603,1900-01-01 01:28:52.569000,Green,Track,10.380999999999998,27.391,36.830999999999996
36,LMP3,Oliver Askew,65,1:19.791,1900-01-01 01:28:55.928000,Green,Track,10.929,29.19,39.672
12,GTD,Zach Veach,63,1:23.417,1900-01-01 01:28:57.228000,Green,Track,11.517000000000001,30.287,41.613
54,LMP3,Colin Braun,65,1:20.030,1900-01-01 01:28:57.315000,Green,Track,11.084000000000001,29.004,39.942
23,GTD,Ross Gunn,63,1:22.083,1900-01-01 01:29:02.164000,Green,Track,11.607999999999999,29.771,40.704
10,DPi,Ricky Taylor,70,2:01.292,1900-01-01 01:29:02.426000,Green,Track,54.151,28.98,38.161
91,LMP3,Dylan Murry,65,1:18.520,1900-01-01 01:29:05.792000,Green,Track,10.755,28.976,38.789
1,DPi,Renger van der Zande,70,1:14.245,1900-01-01 01:29:11.431000,Green,Track,10.672,27.215999999999998,36.357
5,DPi,Loic Duval,70,1:16.214,1900-01-01 01:29:14.926000,Green,Track,10.002,27.78,38.431999999999995
28,GTD,Michael de Quesada,63,1:23.463,1900-01-01 01:29:17.080000,Green,Track,11.665,30.197,41.601000000000006
16,GTD,Patrick Long,63,1:23.282,1900-01-01 01:29:17.269000,Green,Track,11.717,29.995,41.57
60,DPi,Olivier Pla,70,1:16.698,1900-01-01 01:29:17.756000,Green,Track,10.299000000000001,27.427,38.972
76,GTD,Mario Farnbacher,63,1:23.089,1900-01-01 01:29:17.704000,Green,Track,11.713,29.941,41.435
9,GTD,Laurens Vanthoor,63,1:22.100,1900-01-01 01:29:18.577000,Green,Track,11.585999999999999,29.808000000000003,40.705999999999996
1,GTD,Bryan Sellers,63,1:22.391,1900-01-01 01:29:23.321000,Green,Track,11.759,29.912,40.72
39,GTD,Jeff Westphal,63,1:21.971,1900-01-01 01:29:28.426000,Green,Track,11.661,29.863000000000003,40.446999999999996
66,GTD,Marc Miller,63,1:22.513,1900-01-01 01:29:32.613000,Green,Track,11.587,30.194000000000003,40.732
44,GTD,Andy Lally,63,1:22.386,1900-01-01 01:29:33.152000,Green,Track,11.592,29.951999999999998,40.842
74,LMP3,Felipe Fraga,66,1:18.095,1900-01-01 01:29:45.240000,Green,Track,10.828,28.719,38.548
96,GTD,Robby Foley,64,1:22.353,1900-01-01 01:29:54.606000,Green,Track,11.626,29.853,40.874
33,LMP3,Joao Barbosa,65,1:18.121,1900-01-01 01:29:55.527000,Green,Track,10.764000000000001,28.858,38.499
38,LMP3,Rasmus Lindh,66,1:18.096,1900-01-01 01:29:57.080000,Green,Track,10.75,28.840999999999998,38.505
55,DPi,Oliver Jarvis,71,1:12.933,1900-01-01 01:30:05.094000,Green,Track,9.953,26.916999999999998,36.063
31,DPi,Felipe Nasr,71,1:13.463,1900-01-01 01:30:06.032000,Green,Track,10.185,26.881,36.397
88,GTD,Katherine Legge,63,1:23.444,1900-01-01 01:30:15.666000,Green,Track,11.91,30.408,41.126000000000005
36,LMP3,Oliver Askew,66,1:19.868,1900-01-01 01:30:15.796000,Green,Track,10.913,28.858,40.097
54,LMP3,Colin Braun,66,1:18.803,1900-01-01 01:30:16.118000,Green,Track,10.985,28.919,38.899
10,DPi,Ricky Taylor,71,1:15.226,1900-01-01 01:30:17.652000,Green,Track,10.133,27.301,37.792
12,GTD,Zach Veach,64,1:23.318,1900-01-01 01:30:20.546000,Green,Track,11.749,30.186999999999998,41.382
23,GTD,Ross Gunn,64,1:22.016,1900-01-01 01:30:24.180000,Green,Track,11.632,29.645,40.739000000000004
91,LMP3,Dylan Murry,66,1:18.566,1900-01-01 01:30:24.358000,Green,Track,10.885,28.868000000000002,38.813
1,DPi,Renger van der Zande,71,1:13.064,1900-01-01 01:30:24.495000,Green,Track,9.799,26.755,36.51
5,DPi,Loic Duval,71,1:13.181,1900-01-01 01:30:28.107000,Green,Track,10.036,26.834,36.311
60,DPi,Olivier Pla,71,1:15.232,1900-01-01 01:30:32.988000,Green,Track,11.142999999999999,27.234,36.855
28,GTD,Michael de Quesada,64,1:22.830,1900-01-01 01:30:39.910000,Green,Track,11.675999999999998,30.13,41.023999999999994
16,GTD,Patrick Long,64,1:22.941,1900-01-01 01:30:40.210000,Green,Track,11.814,30.211,40.916
76,GTD,Mario Farnbacher,64,1:23.117,1900-01-01 01:30:40.821000,Green,Track,11.958,29.975,41.184
9,GTD,Laurens Vanthoor,64,1:22.658,1900-01-01 01:30:41.235000,Green,Track,11.636,30.099,40.923
1,GTD,Bryan Sellers,64,1:22.118,1900-01-01 01:30:45.439000,Green,Track,11.69,29.879,40.549
39,GTD,Jeff Westphal,64,1:21.852,1900-01-01 01:30:50.278000,Green,Track,11.577,29.805,40.47
66,GTD,Marc Miller,64,1:22.465,1900-01-01 01:30:55.078000,Green,Track,11.577,30.054000000000002,40.834
44,GTD,Andy Lally,64,1:22.505,1900-01-01 01:30:55.657000,Green,Track,11.74,29.923000000000002,40.842
74,LMP3,Felipe Fraga,67,1:18.162,1900-01-01 01:31:03.402000,Green,Track,10.8,28.752,38.61
33,LMP3,Joao Barbosa,66,1:19.079,1900-01-01 01:31:14.606000,Green,Track,10.994000000000002,29.576999999999998,38.508
38,LMP3,Rasmus Lindh,67,1:18.582,1900-01-01 01:31:15.662000,Green,Track,10.755999999999998,28.906999999999996,38.919000000000004
96,GTD,Robby Foley,65,1:23.349,1900-01-01 01:31:17.955000,Green,Track,11.536,30.314,41.498999999999995
55,DPi,Oliver Jarvis,72,1:13.024,1900-01-01 01:31:18.118000,Green,Track,9.852,26.836,36.336
31,DPi,Felipe Nasr,72,1:13.204,1900-01-01 01:31:19.236000,Green,Track,9.934,26.783,36.486999999999995
10,DPi,Ricky Taylor,72,1:16.039,1900-01-01 01:31:33.691000,Green,Track,10.869000000000002,27.94,37.23
36,LMP3,Oliver Askew,67,1:19.705,1900-01-01 01:31:35.501000,Green,Track,11.187999999999999,29.234,39.283
54,LMP3,Colin Braun,67,1:19.783,1900-01-01 01:31:35.901000,Green,Track,11.485,29.296999999999997,39.001
1,DPi,Renger van der Zande,72,1:13.735,1900-01-01 01:31:38.230000,Green,Track,10.012,27.125,36.598
88,GTD,Katherine Legge,64,1:23.715,1900-01-01 01:31:39.381000,Green,Track,11.93,30.264,41.521
5,DPi,Loic Duval,72,1:15.385,1900-01-01 01:31:43.492000,Green,Track,10.038,27.069000000000003,38.278
12,GTD,Zach Veach,65,1:22.874,1900-01-01 01:31:43.420000,Green,Track,11.554,30.186,41.13399999999999
91,LMP3,Dylan Murry,67,1:19.451,1900-01-01 01:31:43.809000,Green,Track,11.333,28.951,39.167
60,DPi,Olivier Pla,72,1:14.030,1900-01-01 01:31:47.018000,Green,Track,10.075,27.004,36.951
23,GTD,Ross Gunn,65,1:22.798,1900-01-01 01:31:46.978000,Green,Track,11.78,30.031999999999996,40.986000000000004
28,GTD,Michael de Quesada,65,1:22.716,1900-01-01 01:32:02.626000,Green,Track,11.692,30.052,40.972
16,GTD,Patrick Long,65,1:22.737,1900-01-01 01:32:02.947000,Green,Track,11.659,30.053,41.025
76,GTD,Mario Farnbacher,65,1:22.618,1900-01-01 01:32:03.439000,Green,Track,11.76,29.801,41.056999999999995
9,GTD,Laurens Vanthoor,65,1:22.755,1900-01-01 01:32:03.990000,Green,Track,11.812000000000001,29.97,40.973
1,GTD,Bryan Sellers,65,1:21.917,1900-01-01 01:32:07.356000,Green,Track,11.610999999999999,29.713,40.593
39,GTD,Jeff Westphal,65,1:21.802,1900-01-01 01:32:12.080000,Green,Track,11.662,29.756999999999998,40.383
66,GTD,Marc Miller,65,1:22.569,1900-01-01 01:32:17.647000,Green,Track,11.574000000000002,30.186,40.809
44,GTD,Andy Lally,65,1:22.496,1900-01-01 01:32:18.153000,Green,Track,11.654000000000002,29.864,40.978
74,LMP3,Felipe Fraga,68,1:18.611,1900-01-01 01:32:22.013000,Green,Track,10.899000000000001,28.831,38.881
55,DPi,Oliver Jarvis,73,1:14.174,1900-01-01 01:32:32.292000,Green,Track,9.925,26.891,37.358000000000004
31,DPi,Felipe Nasr,73,1:14.462,1900-01-01 01:32:33.698000,Green,Track,10.146,27.004,37.312
33,LMP3,Joao Barbosa,67,1:19.159,1900-01-01 01:32:33.765000,Green,Track,10.865,28.955,39.339
38,LMP3,Rasmus Lindh,68,1:18.836,1900-01-01 01:32:34.498000,Green,Track,10.764000000000001,28.971,39.101
96,GTD,Robby Foley,66,1:22.640,1900-01-01 01:32:40.595000,Green,Track,11.71,29.803,41.126999999999995
10,DPi,Ricky Taylor,73,1:13.087,1900-01-01 01:32:46.778000,Green,Track,10.038,26.926,36.123000000000005
1,DPi,Renger van der Zande,73,1:12.905,1900-01-01 01:32:51.135000,Green,Track,9.835,27.094,35.976
36,LMP3,Oliver Askew,68,1:18.868,1900-01-01 01:32:54.369000,Green,Track,10.969000000000001,29.068,38.830999999999996
54,LMP3,Colin Braun,68,1:19.099,1900-01-01 01:32:55.000000,Green,Track,11.147,29.078000000000003,38.874
5,DPi,Loic Duval,73,1:13.433,1900-01-01 01:32:56.925000,Green,Track,10.136000000000001,26.872,36.425
60,DPi,Olivier Pla,73,1:15.480,1900-01-01 01:33:02.498000,Green,Track,10.081,27.465,37.934
88,GTD,Katherine Legge,65,1:23.161,1900-01-01 01:33:02.542000,Green,Track,11.752,30.249000000000002,41.16
91,LMP3,Dylan Murry,68,1:19.647,1900-01-01 01:33:03.456000,Green,Track,11.349,29.038,39.26
12,GTD,Zach Veach,66,1:23.202,1900-01-01 01:33:06.622000,Green,Track,11.685,30.651999999999997,40.865
23,GTD,Ross Gunn,66,1:22.098,1900-01-01 01:33:09.076000,Green,Track,11.686,29.636999999999997,40.775
28,GTD,Michael de Quesada,66,1:22.561,1900-01-01 01:33:25.187000,Green,Track,11.659,29.897,41.005
16,GTD,Patrick Long,66,1:22.492,1900-01-01 01:33:25.439000,Green,Track,11.739,29.81,40.943000000000005
76,GTD,Mario Farnbacher,66,1:22.602,1900-01-01 01:33:26.041000,Green,Track,11.74,29.838,41.023999999999994
9,GTD,Laurens Vanthoor,66,1:22.401,1900-01-01 01:33:26.391000,Green,Track,11.628,29.951,40.821999999999996
1,GTD,Bryan Sellers,66,1:22.002,1900-01-01 01:33:29.358000,Green,Track,11.575999999999999,29.749000000000002,40.677
39,GTD,Jeff Westphal,66,1:21.788,1900-01-01 01:33:33.868000,Green,Track,11.559000000000001,29.794,40.435
66,GTD,Marc Miller,66,1:22.314,1900-01-01 01:33:39.961000,Green,Track,11.522,30.054000000000002,40.738
44,GTD,Andy Lally,66,1:22.562,1900-01-01 01:33:40.715000,Green,Track,11.629000000000001,29.866,41.067
74,LMP3,Felipe Fraga,69,1:18.798,1900-01-01 01:33:40.811000,Green,Track,10.805,28.709,39.284
55,DPi,Oliver Jarvis,74,1:12.381,1900-01-01 01:33:44.673000,Green,Track,9.781,26.743000000000002,35.857
31,DPi,Felipe Nasr,74,1:12.677,1900-01-01 01:33:46.375000,Green,Track,9.981,26.715999999999998,35.98
33,LMP3,Joao Barbosa,68,1:18.158,1900-01-01 01:33:51.923000,Green,Track,10.952,28.747,38.459
38,LMP3,Rasmus Lindh,69,1:18.275,1900-01-01 01:33:52.773000,Green,Track,10.88,28.734,38.661
10,DPi,Ricky Taylor,74,1:13.681,1900-01-01 01:34:00.459000,Green,Track,9.82,26.811,37.05
96,GTD,Robby Foley,67,1:22.309,1900-01-01 01:34:02.904000,Green,Track,11.547,29.772,40.99
1,DPi,Renger van der Zande,74,1:12.499,1900-01-01 01:34:03.634000,Green,Track,9.773,26.791999999999998,35.934
5,DPi,Loic Duval,74,1:13.482,1900-01-01 01:34:10.407000,Green,Track,10.015,27.084,36.383
36,LMP3,Oliver Askew,69,1:18.852,1900-01-01 01:34:13.221000,Green,Track,10.905,29.01,38.937
54,LMP3,Colin Braun,69,1:18.684,1900-01-01 01:34:13.684000,Green,Track,10.856,28.898000000000003,38.93
60,DPi,Olivier Pla,74,1:13.522,1900-01-01 01:34:16.020000,Green,Track,10.115,26.795,36.611999999999995
91,LMP3,Dylan Murry,69,1:18.809,1900-01-01 01:34:22.265000,Green,Track,11.050999999999998,29.112,38.646
88,GTD,Katherine Legge,66,1:23.644,1900-01-01 01:34:26.186000,Green,Track,11.804,30.699,41.141000000000005
12,GTD,Zach Veach,67,1:22.298,1900-01-01 01:34:28.920000,Green,Track,11.534,29.929000000000002,40.835
23,GTD,Ross Gunn,67,1:21.934,1900-01-01 01:34:31.010000,Green,Track,11.55,29.634,40.75
28,GTD,Michael de Quesada,67,1:22.629,1900-01-01 01:34:47.816000,Green,Track,11.7,30.041,40.888000000000005
16,GTD,Patrick Long,67,1:22.676,1900-01-01 01:34:48.115000,Green,Track,11.764000000000001,29.881999999999998,41.03
76,GTD,Mario Farnbacher,67,1:22.639,1900-01-01 01:34:48.680000,Green,Track,11.720999999999998,29.884,41.034
9,GTD,Laurens Vanthoor,67,1:22.718,1900-01-01 01:34:49.109000,Green,Track,11.815,30.076999999999998,40.826
1,GTD,Bryan Sellers,67,1:22.066,1900-01-01 01:34:51.424000,Green,Track,11.652999999999999,29.816,40.597
39,GTD,Jeff Westphal,67,1:21.776,1900-01-01 01:34:55.644000,Green,Track,11.571,29.71,40.495
55,DPi,Oliver Jarvis,75,1:13.914,1900-01-01 01:34:58.587000,Green,Track,9.804,26.92,37.19
74,LMP3,Felipe Fraga,70,1:19.141,1900-01-01 01:34:59.952000,Green,Track,11.190999999999999,28.96,38.99
31,DPi,Felipe Nasr,75,1:14.183,1900-01-01 01:35:00.558000,Green,Track,9.868,26.709,37.606
44,GTD,Andy Lally,67,1:22.857,1900-01-01 01:35:03.572000,Green,Track,11.873,29.883000000000003,41.101000000000006
33,LMP3,Joao Barbosa,69,1:18.349,1900-01-01 01:35:10.272000,Green,Track,10.870999999999999,28.877,38.601
38,LMP3,Rasmus Lindh,70,1:18.184,1900-01-01 01:35:10.957000,Green,Track,10.809000000000001,28.861,38.514
10,DPi,Ricky Taylor,75,1:12.345,1900-01-01 01:35:12.804000,Green,Track,9.866,26.671,35.808
1,DPi,Renger van der Zande,75,1:13.264,1900-01-01 01:35:16.898000,Green,Track,10.636,26.829,35.799
