"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03"
"4","GTLM","Tommy Milner","52","1:20.111","1:14:39.926","Green","Track","11.343","29.337","39.431"
"24","GTLM","John Edwards","52","1:20.334","1:14:42.568","Green","Track","11.266","29.388","39.680"
"25","GTLM","Connor De Phillippi","52","1:20.389","1:14:44.010","Green","Track","11.255","29.340","39.794"
"31","DPi","Pipo Derani","56","1:14.127","1:14:52.009","Green","Track","10.082","27.046","36.999"
"7","DPi","Helio Castroneves","56","1:14.555","1:14:52.853","Green","Track","10.026","27.242","37.287"
"30","GTD","Rob Ferriol","50","1:25.272","1:14:54.777","Green","Track","12.147","30.716","42.409"
"74","GTD","Lawson Aschenbach","51","1:23.817","1:14:54.974","Green","Track","11.766","30.182","41.869"
"44","GTD","Andy Lally","51","1:23.430","1:14:59.352","Green","Track","11.781","30.556","41.093"
"10","DPi","Ryan Briscoe","56","1:14.283","1:14:59.570","Green","Track","9.836","27.094","37.353"
"16","GTD","Patrick Long","51","1:23.251","1:14:59.590","Green","Track","11.804","30.262","41.185"
"5","DPi","Sebastien Bourdais","56","1:13.762","1:15:01.792","Green","Track","9.987","26.957","36.818"
"85","DPi","Gabriel Aubry","56","1:14.122","1:15:15.151","Green","Track","10.040","27.270","36.812"
"55","DPi","Jonathan Bomarito","56","1:13.734","1:15:17.739","Green","Track","10.442","27.081","36.211"
"77","DPi","Oliver Jarvis","55","1:15.204","1:15:24.719","Green","Track","9.875","27.247","38.082"
"96","GTD","Robby Foley","26","1:25.088","1:15:27.758","Green","Track","12.103","30.840","42.145"
"86","GTD","Matt McMurry","52","1:22.652","1:15:29.156","Green","Track","11.728","29.894","41.030"
"14","GTD","Aaron Telitz","52","1:22.639","1:15:30.011","Green","Track","11.724","30.174","40.741"
"57","GTD","Misha Goikhberg","52","1:23.080","1:15:41.241","Green","Track","11.858","30.306","40.916"
"6","DPi","Juan Pablo Montoya","56","1:14.137","1:15:42.030","Green","Track","10.082","26.878","37.177"
"23","GTD","Ian James","52","1:23.763","1:15:43.705","Green","Track","11.867","30.199","41.697"
"76","GTD","Corey Fergus","52","1:23.878","1:15:44.217","Green","Track","11.913","30.163","41.802"
"22","GTD","Till Bechtolsheimer","52","1:23.333","1:15:51.140","Green","Track","11.792","30.164","41.377"
"3","GTLM","Jordan Taylor","53","1:20.222","1:15:52.916","Green","Track","11.299","29.195","39.728"
"4","GTLM","Tommy Milner","53","1:20.077","1:16:00.003","Green","Track","11.348","29.306","39.423"
"24","GTLM","John Edwards","53","1:20.331","1:16:02.899","Green","Track","11.278","29.386","39.667"
"25","GTLM","Connor De Phillippi","53","1:20.164","1:16:04.174","Green","Track","11.222","29.329","39.613"
"31","DPi","Pipo Derani","57","1:13.305","1:16:05.314","Green","Track","9.875","26.981","36.449"
"7","DPi","Helio Castroneves","57","1:13.275","1:16:06.128","Green","Track","9.825","26.913","36.537"
"10","DPi","Ryan Briscoe","57","1:14.532","1:16:14.102","Green","Track","10.150","27.557","36.825"
"5","DPi","Sebastien Bourdais","57","1:16.325","1:16:18.117","Green","Track","10.089","27.702","38.534"
"30","GTD","Rob Ferriol","51","1:25.353","1:16:20.130","Green","Track","12.124","30.901","42.328"
"74","GTD","Lawson Aschenbach","52","1:25.347","1:16:20.321","Green","Track","12.117","30.809","42.421"
"44","GTD","Andy Lally","52","1:23.027","1:16:22.379","Green","Track","11.770","30.319","40.938"
"16","GTD","Patrick Long","52","1:23.205","1:16:22.795","Green","Track","12.020","30.245","40.940"
"85","DPi","Gabriel Aubry","57","1:14.158","1:16:29.309","Green","Track","10.066","27.261","36.831"
"55","DPi","Jonathan Bomarito","57","1:13.117","1:16:30.856","Green","Track","9.846","27.038","36.233"
"77","DPi","Oliver Jarvis","56","1:13.437","1:16:38.156","Green","Track","10.009","27.144","36.284"
"12","GTD","Townsend Bell","48","2:21.138","1:16:47.227","Green","Track","68.430","31.170","41.538"
"86","GTD","Matt McMurry","53","1:22.850","1:16:52.006","Green","Track","11.806","30.163","40.881"
"14","GTD","Aaron Telitz","53","1:22.824","1:16:52.835","Green","Track","11.761","30.245","40.818"
"96","GTD","Robby Foley","27","1:26.594","1:16:54.352","Green","Track","12.163","32.941","41.490"
"6","DPi","Juan Pablo Montoya","57","1:14.272","1:16:56.302","Green","Track","10.760","27.071","36.441"
"57","GTD","Misha Goikhberg","53","1:22.988","1:17:04.229","Green","Track","11.760","30.172","41.056"
"23","GTD","Ian James","53","1:23.289","1:17:06.994","Green","Track","11.798","30.228","41.263"
"76","GTD","Corey Fergus","53","1:23.611","1:17:07.828","Green","Track","11.957","30.006","41.648"
"3","GTLM","Jordan Taylor","54","1:20.224","1:17:13.140","Green","Track","11.263","29.285","39.676"
"22","GTD","Till Bechtolsheimer","53","1:24.118","1:17:15.258","Green","Track","11.868","30.778","41.472"
"4","GTLM","Tommy Milner","54","1:20.143","1:17:20.146","Green","Track","11.264","29.331","39.548"
"31","DPi","Pipo Derani","58","1:14.898","1:17:20.212","Green","Track","10.140","27.259","37.499"
"7","DPi","Helio Castroneves","58","1:14.399","1:17:20.527","Green","Track","9.790","27.164","37.445"
"24","GTLM","John Edwards","54","1:20.579","1:17:23.478","Green","Track","11.222","29.543","39.814"
"25","GTLM","Connor De Phillippi","54","1:20.183","1:17:24.357","Green","Track","11.267","29.152","39.764"
"10","DPi","Ryan Briscoe","58","1:14.200","1:17:28.302","Green","Track","10.264","27.285","36.651"
"5","DPi","Sebastien Bourdais","58","1:13.955","1:17:32.072","Green","Track","9.972","26.965","37.018"
"74","GTD","Lawson Aschenbach","53","1:23.303","1:17:43.624","Green","Track","12.064","30.162","41.077"
"30","GTD","Rob Ferriol","52","1:24.720","1:17:44.850","Green","Track","11.965","30.669","42.086"
"85","DPi","Gabriel Aubry","58","1:15.562","1:17:44.871","Green","Track","10.055","27.262","38.245"
"55","DPi","Jonathan Bomarito","58","1:14.852","1:17:45.708","Green","Track","9.871","27.047","37.934"
"44","GTD","Andy Lally","53","1:23.387","1:17:45.766","Green","Track","11.737","30.161","41.489"
"16","GTD","Patrick Long","53","1:23.492","1:17:46.287","Green","Track","11.745","30.165","41.582"
"77","DPi","Oliver Jarvis","57","1:13.392","1:17:51.548","Green","Track","9.900","27.065","36.427"
"6","DPi","Juan Pablo Montoya","58","1:14.551","1:18:10.853","Green","Track","10.105","27.076","37.370"
"12","GTD","Townsend Bell","49","1:23.657","1:18:10.884","Green","Track","12.001","30.646","41.010"
"86","GTD","Matt McMurry","54","1:23.032","1:18:15.038","Green","Track","11.707","30.281","41.044"
"14","GTD","Aaron Telitz","54","1:22.875","1:18:15.710","Green","Track","11.700","30.141","41.034"
"96","GTD","Robby Foley","28","1:23.547","1:18:17.899","Green","Track","11.940","30.528","41.079"
"57","GTD","Misha Goikhberg","54","1:23.066","1:18:27.295","Green","Track","11.853","30.271","40.942"
"23","GTD","Ian James","54","1:22.873","1:18:29.867","Green","Track","11.757","30.091","41.025"
"76","GTD","Corey Fergus","54","1:23.325","1:18:31.153","Green","Track","11.968","30.195","41.162"
"3","GTLM","Jordan Taylor","55","1:20.210","1:18:33.350","Green","Track","11.275","29.214","39.721"
"31","DPi","Pipo Derani","59","1:14.220","1:18:34.432","Green","Track","10.033","27.172","37.015"
"7","DPi","Helio Castroneves","59","1:16.172","1:18:36.699","Green","Track","10.251","27.132","38.789"
"22","GTD","Till Bechtolsheimer","54","1:24.868","1:18:40.126","Green","Track","11.830","30.046","42.992"
"4","GTLM","Tommy Milner","55","1:20.640","1:18:40.786","Green","Track","11.556","29.264","39.820"
"24","GTLM","John Edwards","55","1:20.321","1:18:43.799","Green","Track","11.261","29.355","39.705"
"10","DPi","Ryan Briscoe","59","1:15.558","1:18:43.860","Green","Track","9.904","27.137","38.517"
"25","GTLM","Connor De Phillippi","55","1:20.589","1:18:44.946","Green","Track","11.252","29.227","40.110"
"5","DPi","Sebastien Bourdais","59","1:13.667","1:18:45.739","Green","Track","9.966","26.939","36.762"
"85","DPi","Gabriel Aubry","59","1:14.594","1:18:59.465","Green","Track","10.452","27.465","36.677"
"55","DPi","Jonathan Bomarito","59","1:15.000","1:19:00.708","Green","Track","10.821","27.521","36.658"
"74","GTD","Lawson Aschenbach","54","1:22.657","1:19:06.281","Green","Track","11.726","30.125","40.806"
"77","DPi","Oliver Jarvis","58","1:16.866","1:19:08.414","Green","Track","9.857","27.376","39.633"
"30","GTD","Rob Ferriol","53","1:24.375","1:19:09.225","Green","Track","11.948","30.602","41.825"
"44","GTD","Andy Lally","54","1:23.905","1:19:09.671","Green","Track","11.771","30.302","41.832"
"16","GTD","Patrick Long","54","1:23.549","1:19:09.836","Green","Track","11.768","30.241","41.540"
"6","DPi","Juan Pablo Montoya","59","1:13.432","1:19:24.285","Green","Track","9.991","26.861","36.580"
"12","GTD","Townsend Bell","50","1:23.280","1:19:34.164","Green","Track","11.896","30.345","41.039"
"86","GTD","Matt McMurry","55","1:22.895","1:19:37.933","Green","Track","11.805","30.132","40.958"
"14","GTD","Aaron Telitz","55","1:22.890","1:19:38.600","Green","Track","11.743","30.239","40.908"
"96","GTD","Robby Foley","29","1:22.988","1:19:40.887","Green","Track","11.833","30.139","41.016"
"31","DPi","Pipo Derani","60","1:15.088","1:19:49.520","Green","Track","10.126","27.289","37.673"
"57","GTD","Misha Goikhberg","55","1:23.328","1:19:50.623","Green","Track","11.902","30.275","41.151"
"7","DPi","Helio Castroneves","60","1:15.366","1:19:52.065","Green","Track","9.893","27.478","37.995"
"23","GTD","Ian James","55","1:23.380","1:19:53.247","Green","Track","11.734","30.065","41.581"
"76","GTD","Corey Fergus","55","1:23.578","1:19:54.731","Green","Track","11.830","30.051","41.697"
"3","GTLM","Jordan Taylor","56","1:21.442","1:19:54.792","Green","Track","11.247","29.730","40.465"
"10","DPi","Ryan Briscoe","60","1:16.590","1:20:00.450","Green","Track","10.050","28.379","38.161"
"4","GTLM","Tommy Milner","56","1:21.108","1:20:01.894","Green","Track","11.507","29.640","39.961"
"5","DPi","Sebastien Bourdais","60","1:16.302","1:20:02.041","Green","Track","10.509","27.237","38.556"
"24","GTLM","John Edwards","56","1:20.825","1:20:04.624","Green","Track","11.322","29.436","40.067"
"25","GTLM","Connor De Phillippi","56","1:20.749","1:20:05.695","Green","Track","11.290","29.375","40.084"
"22","GTD","Till Bechtolsheimer","55","1:25.452","1:20:05.578","Green","Track","11.844","31.005","42.603"
"85","DPi","Gabriel Aubry","60","1:14.307","1:20:13.772","Green","Track","10.066","27.324","36.917"
"55","DPi","Jonathan Bomarito","60","1:13.638","1:20:14.346","Green","Track","9.958","27.170","36.510"
"77","DPi","Oliver Jarvis","59","1:14.207","1:20:22.621","Green","Track","10.035","27.464","36.708"
"74","GTD","Lawson Aschenbach","55","1:22.720","1:20:29.001","Green","Track","11.719","30.209","40.792"
"30","GTD","Rob Ferriol","54","1:24.012","1:20:33.237","Green","Track","12.004","30.430","41.578"
"44","GTD","Andy Lally","55","1:23.893","1:20:33.564","Green","Track","11.968","30.322","41.603"
"16","GTD","Patrick Long","55","1:24.023","1:20:33.859","Green","Track","12.253","30.261","41.509"
"6","DPi","Juan Pablo Montoya","60","1:13.720","1:20:38.005","Green","Track","10.093","26.955","36.672"
"12","GTD","Townsend Bell","51","1:23.765","1:20:57.929","Green","Track","11.967","30.323","41.475"
"86","GTD","Matt McMurry","56","1:22.587","1:21:00.520","Green","Track","11.722","29.997","40.868"
"14","GTD","Aaron Telitz","56","1:22.878","1:21:01.478","Green","Track","11.722","30.181","40.975"
"96","GTD","Robby Foley","30","1:22.951","1:21:03.838","Green","Track","11.815","30.017","41.119"
"7","DPi","Helio Castroneves","61","1:13.348","1:21:05.413","Green","Track","10.074","27.064","36.210"
"31","DPi","Pipo Derani","61","1:21.247","1:21:10.767","Green","Pit","9.882","27.022","44.343"
"57","GTD","Misha Goikhberg","56","1:22.885","1:21:13.508","Green","Track","11.868","30.129","40.888"
"3","GTLM","Jordan Taylor","57","1:20.340","1:21:15.132","Green","Track","11.346","29.247","39.747"
"10","DPi","Ryan Briscoe","61","1:15.927","1:21:16.377","Green","Track","10.042","27.197","38.688"
"5","DPi","Sebastien Bourdais","61","1:14.982","1:21:17.023","Green","Track","10.150","27.045","37.787"
"23","GTD","Ian James","56","1:23.758","1:21:17.005","Green","Track","11.796","30.085","41.877"
"76","GTD","Corey Fergus","56","1:23.628","1:21:18.359","Green","Track","12.117","30.021","41.490"
"4","GTLM","Tommy Milner","57","1:20.231","1:21:22.125","Green","Track","11.492","29.211","39.528"
"24","GTLM","John Edwards","57","1:20.361","1:21:24.985","Green","Track","11.202","29.357","39.802"
"25","GTLM","Connor De Phillippi","57","1:20.414","1:21:26.109","Green","Track","11.297","29.391","39.726"
"85","DPi","Gabriel Aubry","61","1:15.281","1:21:29.053","Green","Track","10.044","27.187","38.050"
"55","DPi","Jonathan Bomarito","61","1:15.065","1:21:29.411","Green","Track","9.915","27.170","37.980"
"22","GTD","Till Bechtolsheimer","56","1:24.512","1:21:30.090","Green","Track","12.100","30.453","41.959"
"77","DPi","Oliver Jarvis","60","1:13.144","1:21:35.765","Green","Track","9.847","27.019","36.278"
"74","GTD","Lawson Aschenbach","56","1:22.703","1:21:51.704","Green","Track","11.749","30.145","40.809"
"6","DPi","Juan Pablo Montoya","61","1:15.613","1:21:53.618","Green","Track","10.016","27.609","37.988"
"30","GTD","Rob Ferriol","55","1:24.372","1:21:57.609","Green","Track","11.921","30.279","42.172"
"44","GTD","Andy Lally","56","1:24.272","1:21:57.836","Green","Track","11.790","30.534","41.948"
"16","GTD","Patrick Long","56","1:24.236","1:21:58.095","Green","Track","11.918","30.324","41.994"
"7","DPi","Helio Castroneves","62","1:14.646","1:22:20.059","Green","Track","10.038","27.613","36.995"
"86","GTD","Matt McMurry","57","1:23.513","1:22:24.033","Green","Track","11.842","30.387","41.284"
"14","GTD","Aaron Telitz","57","1:23.285","1:22:24.763","Green","Track","11.731","30.415","41.139"
"12","GTD","Townsend Bell","52","1:28.615","1:22:26.544","Green","Track","13.653","32.552","42.410"
"96","GTD","Robby Foley","31","1:23.180","1:22:27.018","Green","Track","11.788","30.270","41.122"
"10","DPi","Ryan Briscoe","62","1:14.209","1:22:30.586","Green","Track","10.150","27.323","36.736"
"3","GTLM","Jordan Taylor","58","1:20.319","1:22:35.451","Green","Track","11.220","29.284","39.815"
"57","GTD","Misha Goikhberg","57","1:23.984","1:22:37.492","Green","Track","11.858","30.704","41.422"
"5","DPi","Sebastien Bourdais","62","1:22.191","1:22:39.214","Green","Pit","10.192","27.574","44.425"
"23","GTD","Ian James","57","1:23.272","1:22:40.277","Green","Track","11.814","30.202","41.256"
"76","GTD","Corey Fergus","57","1:23.172","1:22:41.531","Green","Track","11.888","30.083","41.201"
"4","GTLM","Tommy Milner","58","1:20.162","1:22:42.287","Green","Track","11.388","29.159","39.615"
"24","GTLM","John Edwards","58","1:20.510","1:22:45.495","Green","Track","11.233","29.414","39.863"
"25","GTLM","Connor De Phillippi","58","1:21.130","1:22:47.239","Green","Track","11.276","29.261","40.593"
"77","DPi","Oliver Jarvis","61","1:15.331","1:22:51.096","Green","Track","9.782","27.196","38.353"
"85","DPi","Gabriel Aubry","62","1:23.943","1:22:52.996","Green","Pit","10.100","27.756","46.087"
"55","DPi","Jonathan Bomarito","62","1:23.889","1:22:53.300","Green","Pit","10.054","27.641","46.194"
"22","GTD","Till Bechtolsheimer","57","1:23.862","1:22:53.952","Green","Track","11.942","30.228","41.692"
"6","DPi","Juan Pablo Montoya","62","1:14.170","1:23:07.788","Green","Track","10.274","27.300","36.596"
"31","DPi","Felipe Nasr","62","2:02.295","1:23:13.062","Green","Track","54.125","29.351","38.819"
"74","GTD","Lawson Aschenbach","57","1:23.329","1:23:15.033","Green","Track","11.810","30.434","41.085"
"30","GTD","Rob Ferriol","56","1:23.773","1:23:21.382","Green","Track","11.943","30.434","41.396"
"16","GTD","Patrick Long","57","1:24.052","1:23:22.147","Green","Track","11.984","30.234","41.834"
"44","GTD","Andy Lally","57","1:24.986","1:23:22.822","Green","Track","11.960","30.638","42.388"
"7","DPi","Helio Castroneves","63","1:20.717","1:23:40.776","Green","Pit","9.826","26.972","43.919"
"10","DPi","Ryan Briscoe","63","1:15.518","1:23:46.104","Green","Track","9.946","27.568","38.004"
"86","GTD","Matt McMurry","58","1:22.905","1:23:46.938","Green","Track","11.763","30.084","41.058"
"14","GTD","Aaron Telitz","58","1:22.958","1:23:47.721","Green","Track","11.754","30.230","40.974"
"96","GTD","Robby Foley","32","1:23.382","1:23:50.400","Green","Track","12.041","30.326","41.015"
"3","GTLM","Jordan Taylor","59","1:20.035","1:23:55.486","Green","Track","11.240","29.203","39.592"
"12","GTD","Townsend Bell","53","1:33.696","1:24:00.240","Green","Pit","12.268","31.366","50.062"
"57","GTD","Misha Goikhberg","58","1:23.313","1:24:00.805","Green","Track","11.866","30.161","41.286"
"23","GTD","Ian James","58","1:23.467","1:24:03.744","Green","Track","11.815","30.121","41.531"
"4","GTLM","Tommy Milner","59","1:21.550","1:24:03.837","Green","Track","11.442","29.463","40.645"
"76","GTD","Corey Fergus","58","1:23.315","1:24:04.846","Green","Track","11.814","30.208","41.293"
"24","GTLM","John Edwards","59","1:20.578","1:24:06.073","Green","Track","11.238","29.507","39.833"
"77","DPi","Oliver Jarvis","62","1:15.258","1:24:06.354","Green","Track","9.939","27.262","38.057"
"25","GTLM","Connor De Phillippi","59","1:20.431","1:24:07.670","Green","Track","11.203","29.280","39.948"
"22","GTD","Till Bechtolsheimer","58","1:23.502","1:24:17.454","Green","Track","11.822","30.159","41.521"
"6","DPi","Juan Pablo Montoya","63","1:13.373","1:24:21.161","Green","Track","9.991","26.872","36.510"
"31","DPi","Felipe Nasr","63","1:14.578","1:24:27.640","Green","Track","10.407","27.380","36.791"
"5","DPi","Sebastien Bourdais","63","1:58.350","1:24:37.564","Green","Track","51.962","28.116","38.272"
"74","GTD","Lawson Aschenbach","58","1:23.256","1:24:38.289","Green","Track","11.812","30.082","41.362"
"16","GTD","Patrick Long","58","1:22.762","1:24:44.909","Green","Track","11.837","29.975","40.950"
"30","GTD","Rob Ferriol","57","1:24.747","1:24:46.129","Green","Track","11.968","30.339","42.440"
"44","GTD","Andy Lally","58","1:23.501","1:24:46.323","Green","Track","11.864","30.240","41.397"
"85","DPi","Gabriel Aubry","63","2:02.923","1:24:55.919","Green","Track","55.690","29.193","38.040"
"55","DPi","Jonathan Bomarito","63","2:03.685","1:24:56.985","Green","Track","56.042","29.424","38.219"
"10","DPi","Ryan Briscoe","64","1:13.964","1:25:00.068","Green","Track","9.931","27.218","36.815"
"86","GTD","Matt McMurry","59","1:23.238","1:25:10.176","Green","Track","12.023","30.175","41.040"
"14","GTD","Aaron Telitz","59","1:22.997","1:25:10.718","Green","Track","11.737","30.288","40.972"
"96","GTD","Robby Foley","33","1:22.849","1:25:13.249","Green","Track","11.738","30.117","40.994"
"3","GTLM","Jordan Taylor","60","1:19.888","1:25:15.374","Green","Track","11.208","29.146","39.534"
"77","DPi","Oliver Jarvis","63","1:15.252","1:25:21.606","Green","Track","10.243","27.969","37.040"
"57","GTD","Misha Goikhberg","59","1:23.153","1:25:23.958","Green","Track","11.931","30.234","40.988"
"4","GTLM","Tommy Milner","60","1:20.703","1:25:24.540","Green","Track","11.507","29.553","39.643"
"23","GTD","Ian James","59","1:23.897","1:25:27.641","Green","Track","12.074","30.446","41.377"
"24","GTLM","John Edwards","60","1:21.626","1:25:27.699","Green","Track","11.502","29.534","40.590"
"25","GTLM","Connor De Phillippi","60","1:20.961","1:25:28.631","Green","Track","11.253","29.275","40.433"
"76","GTD","Corey Fergus","59","1:24.385","1:25:29.231","Green","Track","11.868","30.647","41.870"
"6","DPi","Juan Pablo Montoya","64","1:13.538","1:25:34.699","Green","Track","10.023","26.988","36.527"
"22","GTD","Till Bechtolsheimer","59","1:23.496","1:25:40.950","Green","Track","11.871","30.206","41.419"
"7","DPi","Ricky Taylor","64","2:00.655","1:25:41.431","Green","Track","53.627","29.154","37.874"
"31","DPi","Felipe Nasr","64","1:14.032","1:25:41.672","Green","Track","10.223","26.968","36.841"
"5","DPi","Sebastien Bourdais","64","1:14.030","1:25:51.594","Green","Track","10.305","27.070","36.655"
"74","GTD","Lawson Aschenbach","59","1:22.895","1:26:01.184","Green","Track","11.889","30.159","40.847"
"16","GTD","Patrick Long","59","1:23.996","1:26:08.905","Green","Track","11.712","29.954","42.330"
"30","GTD","Rob Ferriol","58","1:24.315","1:26:10.444","Green","Track","12.012","30.522","41.781"
"44","GTD","Andy Lally","59","1:24.514","1:26:10.837","Green","Track","12.009","30.690","41.815"
"85","DPi","Tristan Vautier","64","1:15.107","1:26:11.026","Green","Track","10.470","27.436","37.201"
"55","DPi","Jonathan Bomarito","64","1:23.425","1:26:20.410","Green","Pit","10.372","27.563","45.490"
"10","DPi","Ryan Briscoe","65","1:21.383","1:26:21.451","Green","Pit","9.949","27.004","44.430"
"86","GTD","Matt McMurry","60","1:23.708","1:26:33.884","Green","Track","11.839","30.139","41.730"
"14","GTD","Aaron Telitz","60","1:23.694","1:26:34.412","Green","Track","11.766","30.258","41.670"
"3","GTLM","Jordan Taylor","61","1:20.172","1:26:35.546","Green","Track","11.331","29.224","39.617"
"77","DPi","Oliver Jarvis","64","1:14.202","1:26:35.808","Green","Track","9.896","27.075","37.231"
"96","GTD","Robby Foley","34","1:24.574","1:26:37.823","Green","Track","11.753","30.192","42.629"
"4","GTLM","Tommy Milner","61","1:20.092","1:26:44.632","Green","Track","11.447","29.177","39.468"
"57","GTD","Misha Goikhberg","60","1:23.748","1:26:47.706","Green","Track","11.894","30.794","41.060"
"24","GTLM","John Edwards","61","1:20.698","1:26:48.397","Green","Track","11.417","29.508","39.773"
"25","GTLM","Connor De Phillippi","61","1:20.783","1:26:49.414","Green","Track","11.366","29.441","39.976"
"6","DPi","Juan Pablo Montoya","65","1:14.911","1:26:49.610","Green","Track","10.022","27.148","37.741"
"23","GTD","Ian James","60","1:24.028","1:26:51.669","Green","Track","12.056","30.517","41.455"
"76","GTD","Corey Fergus","60","1:23.869","1:26:53.100","Green","Track","11.822","30.142","41.905"
"7","DPi","Ricky Taylor","65","1:14.477","1:26:55.908","Green","Track","10.333","27.262","36.882"
"31","DPi","Felipe Nasr","65","1:14.604","1:26:56.276","Green","Track","10.675","26.983","36.946"
"5","DPi","Sebastien Bourdais","65","1:13.802","1:27:05.396","Green","Track","9.934","26.929","36.939"
"22","GTD","Till Bechtolsheimer","60","1:25.162","1:27:06.112","Green","Track","12.700","30.732","41.730"
"74","GTD","Lawson Aschenbach","60","1:23.128","1:27:24.312","Green","Track","11.814","30.245","41.069"
"85","DPi","Tristan Vautier","65","1:15.575","1:27:26.601","Green","Track","11.328","27.457","36.790"
"16","GTD","Patrick Long","60","1:23.085","1:27:31.990","Green","Track","11.872","30.166","41.047"
"30","GTD","Rob Ferriol","59","1:24.442","1:27:34.886","Green","Track","12.181","30.449","41.812"
"44","GTD","Andy Lally","60","1:24.293","1:27:35.130","Green","Track","12.104","30.496","41.693"
"55","DPi","Harry Tincknell","65","1:26.508","1:27:46.918","Green","Track","21.458","27.969","37.081"
"77","DPi","Oliver Jarvis","65","1:13.827","1:27:49.635","Green","Track","10.156","27.093","36.578"
"3","GTLM","Jordan Taylor","62","1:21.369","1:27:56.915","Green","Track","11.426","29.401","40.542"
"86","GTD","Matt McMurry","61","1:23.728","1:27:57.612","Green","Track","11.815","30.312","41.601"
"14","GTD","Aaron Telitz","61","1:23.871","1:27:58.283","Green","Track","11.787","30.603","41.481"
"96","GTD","Robby Foley","35","1:22.666","1:28:00.489","Green","Track","11.809","30.016","40.841"
"6","DPi","Juan Pablo Montoya","66","1:15.017","1:28:04.627","Green","Track","10.321","27.329","37.367"
"4","GTLM","Tommy Milner","62","1:20.448","1:28:05.080","Green","Track","11.362","29.284","39.802"
"24","GTLM","John Edwards","62","1:20.664","1:28:09.061","Green","Track","11.273","29.514","39.877"
"25","GTLM","Connor De Phillippi","62","1:20.526","1:28:09.940","Green","Track","11.377","29.222","39.927"
"7","DPi","Ricky Taylor","66","1:14.172","1:28:10.080","Green","Track","9.962","27.331","36.879"
"31","DPi","Felipe Nasr","66","1:14.757","1:28:11.033","Green","Track","10.096","27.652","37.009"
"57","GTD","Misha Goikhberg","61","1:24.456","1:28:12.162","Green","Track","11.799","31.213","41.444"
"23","GTD","Ian James","61","1:23.851","1:28:15.520","Green","Track","11.824","30.498","41.529"
"76","GTD","Corey Fergus","61","1:23.312","1:28:16.412","Green","Track","11.805","30.168","41.339"
"5","DPi","Sebastien Bourdais","66","1:13.325","1:28:18.721","Green","Track","9.972","26.908","36.445"
"10","DPi","Renger van der Zande","66","2:03.312","1:28:24.763","Green","Track","56.136","29.178","37.998"
"22","GTD","Till Bechtolsheimer","61","1:24.061","1:28:30.173","Green","Track","11.908","30.793","41.360"
"85","DPi","Tristan Vautier","66","1:13.736","1:28:40.337","Green","Track","10.121","27.217","36.398"
"74","GTD","Lawson Aschenbach","61","1:23.229","1:28:47.541","Green","Track","11.821","30.409","40.999"
"16","GTD","Patrick Long","61","1:22.626","1:28:54.616","Green","Track","11.750","30.125","40.751"
"30","GTD","Rob Ferriol","60","1:23.657","1:28:58.543","Green","Track","11.844","30.369","41.444"
"44","GTD","Andy Lally","61","1:23.753","1:28:58.883","Green","Track","11.876","30.439","41.438"
"55","DPi","Harry Tincknell","66","1:13.099","1:29:00.017","Green","Track","10.012","26.980","36.107"
"77","DPi","Oliver Jarvis","66","1:20.149","1:29:09.784","Green","Pit","9.858","27.238","43.053"
"3","GTLM","Jordan Taylor","63","1:20.098","1:29:17.013","Green","Track","11.273","29.258","39.567"
"6","DPi","Juan Pablo Montoya","67","1:14.427","1:29:19.054","Green","Track","10.064","27.037","37.326"
"86","GTD","Matt McMurry","62","1:23.676","1:29:21.288","Green","Track","11.926","30.346","41.404"
"14","GTD","Aaron Telitz","62","1:23.281","1:29:21.564","Green","Track","11.758","30.275","41.248"
"7","DPi","Ricky Taylor","67","1:13.966","1:29:24.046","Green","Track","10.222","27.001","36.743"
"96","GTD","Robby Foley","36","1:23.586","1:29:24.075","Green","Track","11.831","30.530","41.225"
"31","DPi","Felipe Nasr","67","1:14.687","1:29:25.720","Green","Track","10.205","27.105","37.377"
"4","GTLM","Tommy Milner","63","1:20.590","1:29:25.670","Green","Track","11.472","29.408","39.710"
"24","GTLM","John Edwards","63","1:20.413","1:29:29.474","Green","Track","11.243","29.398","39.772"
"25","GTLM","Connor De Phillippi","63","1:20.462","1:29:30.402","Green","Track","11.307","29.203","39.952"
"5","DPi","Sebastien Bourdais","67","1:14.434","1:29:33.155","Green","Track","9.975","27.117","37.342"
"57","GTD","Misha Goikhberg","62","1:23.350","1:29:35.512","Green","Track","11.880","30.315","41.155"
"23","GTD","Ian James","62","1:23.609","1:29:39.129","Green","Track","11.838","30.391","41.380"
"76","GTD","Corey Fergus","62","1:23.571","1:29:39.983","Green","Track","11.899","30.359","41.313"
"10","DPi","Renger van der Zande","67","1:15.255","1:29:40.018","Green","Track","10.162","27.862","37.231"
"22","GTD","Till Bechtolsheimer","62","1:23.272","1:29:53.445","Green","Track","11.818","30.239","41.215"
"85","DPi","Tristan Vautier","67","1:13.247","1:29:53.584","Green","Track","10.041","26.868","36.338"
"74","GTD","Lawson Aschenbach","62","1:22.688","1:30:10.229","Green","Track","11.741","30.243","40.704"
"55","DPi","Harry Tincknell","67","1:15.468","1:30:15.485","Green","Track","10.511","27.099","37.858"
"16","GTD","Patrick Long","62","1:22.846","1:30:17.462","Green","Track","11.775","30.080","40.991"
