Car,Class,Driver,Lap,Lap Time,Session Time,Flag,Location,S01,S02,S03,S04,S05,S06,S07,S08,S09,S10,S11,S12,SP5
85,DPi,Misha Goikhberg,22,1:18.012,1900-01-01 00:28:45.825000,Green,Track,3.969,7.257,4.043,8.925,7.006,1.823,0.49,6.526,14.14,14.165,5.475,4.193,166.976
4,GTLM,Tommy Milner,21,1:21.921,1900-01-01 00:28:46.902000,Green,Track,4.209,7.128,4.317,8.358,7.554,1.966,0.524,7.214,15.058,15.332,5.706,4.555,156.142
50,DPi,Will Owen,22,1:18.918,1900-01-01 00:28:47.019000,Green,Track,3.958,7.067,4.02,9.128,6.983,1.799,0.482,6.87,14.56,14.249,5.632,4.17,169.747
66,GTLM,Sebastien Bourdais,21,1:22.116,1900-01-01 00:28:49.511000,Green,Track,4.241,7.336,4.464,8.606,7.648,1.972,0.528,6.977,15.056,15.146,5.544,4.598,154.959
912,GTLM,Laurens Vanthoor,21,1:21.209,1900-01-01 00:28:50.001000,Green,Track,4.21,7.185,4.296,8.371,7.452,1.943,0.521,6.905,14.875,15.126,5.689,4.636,157.041
24,GTLM,Jesse Krohn,21,1:20.744,1900-01-01 00:28:51.515000,Green,Track,4.159,7.095,4.234,8.512,7.47,1.947,0.523,6.834,14.942,14.904,5.632,4.492,156.44
25,GTLM,Connor De Phillippi,21,1:21.384,1900-01-01 00:28:54.576000,Green,Track,4.156,7.179,4.335,8.46,7.513,1.959,0.525,7.085,14.976,14.986,5.642,4.568,155.844
3,GTLM,Jan Magnussen,21,1:21.367,1900-01-01 00:28:56.375000,Green,Track,4.182,7.224,4.323,8.398,7.499,1.949,0.522,6.94,15.081,15.109,5.608,4.532,156.74
44,GTD,John Potter,20,1:25.181,1900-01-01 00:29:01.818000,Green,Track,4.397,7.671,4.447,8.701,7.782,2.013,0.54,7.279,15.689,15.82,6.01,4.832,151.515
67,GTLM,Ryan Briscoe,21,1:22.071,1900-01-01 00:29:01.932000,Green,Track,4.213,7.245,4.348,8.419,7.565,1.969,0.528,6.974,15.06,15.258,5.792,4.7,154.959
6,DPi,Dane Cameron,23,1:14.402,1900-01-01 00:29:05.697000,Green,Track,3.762,6.133,3.827,8.06,6.83,1.783,0.484,6.444,13.961,13.556,5.345,4.217,169.046
911,GTLM,Patrick Pilet,21,1:20.857,1900-01-01 00:29:10.294000,Green,Track,4.162,7.137,4.322,8.475,7.498,1.958,0.525,6.849,14.891,14.905,5.653,4.482,155.844
77,DPi,Oliver Jarvis,23,1:13.934,1900-01-01 00:29:10.671000,Green,Track,3.665,6.219,3.846,8.008,6.79,1.779,0.48,6.409,13.717,13.531,5.358,4.132,170.455
55,DPi,Ryan Hunter-Reay,23,1:15.529,1900-01-01 00:29:29.547000,Green,Track,3.739,6.193,3.969,8.094,6.769,1.778,0.479,6.568,14.402,14.019,5.354,4.165,170.81
31,DPi,Pipo Derani,23,1:15.476,1900-01-01 00:29:30.829000,Green,Track,3.802,6.219,3.906,7.981,6.875,1.802,0.485,6.393,13.816,14.305,5.584,4.308,168.697
86,GTD,Trent Hindman,21,1:22.372,1900-01-01 00:29:31.328000,Green,Track,4.243,7.217,4.371,8.44,7.651,2.002,0.537,6.936,15.123,15.317,5.754,4.781,152.362
7,DPi,Helio Castroneves,23,1:15.935,1900-01-01 00:29:39.158000,Green,Track,3.791,6.368,3.937,8.156,6.864,1.787,0.48,6.451,14.27,14.188,5.369,4.274,170.455
14,GTD,Richard Heistand,21,1:23.362,1900-01-01 00:29:40.909000,Green,Track,4.314,7.419,4.41,8.566,7.738,2.017,0.542,6.962,15.402,15.502,5.841,4.649,150.956
52,LMP2,Eric Lux,21,1:23.271,1900-01-01 00:29:44.026000,Green,Track,4.188,7.274,4.334,8.767,7.213,1.862,0.5,7.438,15.743,15.486,5.846,4.62,163.636
5,DPi,Joao Barbosa,23,1:16.884,1900-01-01 00:29:47.855000,Green,Track,4.149,7.033,4.106,8.126,7.001,1.826,0.491,6.71,13.873,13.889,5.383,4.297,166.636
9,GTD,Zacharie Robichon,21,1:24.051,1900-01-01 00:29:54.429000,Green,Track,4.31,7.605,4.479,8.661,7.776,2.022,0.544,7.191,15.421,15.512,5.799,4.731,150.401
19,GTD,Will Hardeman,21,1:24.697,1900-01-01 00:29:54.802000,Green,Track,4.341,7.571,4.445,8.784,7.776,2.009,0.538,7.089,15.35,15.607,6.384,4.803,152.078
57,GTD,Christina Nielsen,21,1:23.790,1900-01-01 00:29:55.405000,Green,Track,4.299,7.52,4.363,8.603,7.657,1.99,0.533,7.168,15.452,15.517,5.95,4.738,153.505
12,GTD,Frank Montecalvo,21,1:23.700,1900-01-01 00:29:55.735000,Green,Track,4.327,7.507,4.377,8.609,7.72,2.007,0.54,6.972,15.485,15.584,5.91,4.662,151.515
76,GTD,Matt Plumb,21,1:23.513,1900-01-01 00:29:57.174000,Green,Track,4.345,7.475,4.467,8.559,7.742,2.018,0.544,7.144,15.225,15.47,5.893,4.631,150.401
33,GTD,Ben Keating,21,1:23.676,1900-01-01 00:29:57.599000,Green,Track,4.302,7.606,4.475,8.55,7.675,2.002,0.54,7.235,15.385,15.45,5.776,4.68,151.515
73,GTD,Marco Seefried,21,1:23.262,1900-01-01 00:29:57.925000,Green,Track,4.31,7.432,4.432,8.514,7.703,2.012,0.544,7.041,15.461,15.45,5.803,4.56,150.401
84,DPi,Simon Trummer,23,1:17.625,1900-01-01 00:29:59.149000,Green,Track,4.078,7.129,4.113,8.221,6.953,1.822,0.49,6.52,14.13,14.029,5.689,4.451,166.976
8,GTD,Parker Chase,21,1:23.179,1900-01-01 00:29:59.143000,Green,Track,4.357,7.457,4.471,8.43,7.815,2.031,0.544,7.136,15.076,15.342,5.76,4.76,150.401
54,DPi,Colin Braun,22,1:15.903,1900-01-01 00:29:59.289000,Green,Track,3.742,6.587,4.038,8.232,6.781,1.758,0.474,6.506,14.065,14.062,5.464,4.194,172.612
10,DPi,Renger Van Der Zande,23,1:17.740,1900-01-01 00:30:02.538000,Green,Track,3.903,6.666,4.075,8.207,6.955,1.809,0.489,6.77,14.485,14.586,5.555,4.24,167.317
85,DPi,Misha Goikhberg,23,1:17.786,1900-01-01 00:30:03.611000,Green,Track,3.822,6.485,3.95,8.143,6.918,1.802,0.483,6.984,14.856,14.522,5.589,4.232,169.396
74,GTD,Gar Robinson V,21,1:23.588,1900-01-01 00:30:03.605000,Green,Track,4.296,7.407,4.448,8.591,7.762,2.027,0.543,7.069,15.29,15.732,5.782,4.641,150.678
50,DPi,Will Owen,23,1:18.199,1900-01-01 00:30:05.218000,Green,Track,3.81,6.668,4.003,8.215,6.998,1.81,0.484,6.587,14.85,14.541,5.736,4.497,169.046
63,GTD,Cooper MacNeil,21,1:24.203,1900-01-01 00:30:05.186000,Green,Track,4.346,7.522,4.468,8.605,7.708,1.991,0.533,7.002,15.695,15.731,5.89,4.712,153.505
48,GTD,Ryan Hardwick,21,1:25.458,1900-01-01 00:30:06.941000,Green,Track,4.378,7.547,4.504,8.807,7.664,1.979,0.529,7.304,16.677,15.582,5.834,4.653,154.666
4,GTLM,Tommy Milner,22,1:21.380,1900-01-01 00:30:08.282000,Green,Track,4.289,7.174,4.349,8.33,7.528,1.956,0.525,6.958,15.04,15.012,5.694,4.525,155.844
66,GTLM,Sebastien Bourdais,22,1:21.356,1900-01-01 00:30:10.867000,Green,Track,4.22,7.264,4.332,8.386,7.539,1.96,0.527,6.854,15.036,15.125,5.514,4.599,155.253
912,GTLM,Laurens Vanthoor,22,1:21.275,1900-01-01 00:30:11.276000,Green,Track,4.219,7.172,4.333,8.341,7.461,1.935,0.52,6.976,14.99,15.136,5.706,4.486,157.343
24,GTLM,Jesse Krohn,22,1:20.855,1900-01-01 00:30:12.370000,Green,Track,4.108,7.184,4.307,8.388,7.504,1.941,0.521,6.91,14.918,14.919,5.649,4.506,157.041
25,GTLM,Connor De Phillippi,22,1:20.957,1900-01-01 00:30:15.533000,Green,Track,4.174,7.191,4.312,8.407,7.478,1.95,0.523,6.926,14.9,14.989,5.624,4.483,156.44
3,GTLM,Jan Magnussen,22,1:20.727,1900-01-01 00:30:17.102000,Green,Track,4.156,7.18,4.347,8.387,7.464,1.94,0.521,6.829,14.857,14.973,5.53,4.543,157.041
6,DPi,Dane Cameron,24,1:14.587,1900-01-01 00:30:20.284000,Green,Track,3.756,6.116,3.932,8.066,6.82,1.778,0.479,6.631,13.994,13.602,5.271,4.142,170.81
67,GTLM,Ryan Briscoe,22,1:21.996,1900-01-01 00:30:23.928000,Green,Track,4.244,7.315,4.351,8.442,7.555,1.97,0.53,7.243,15.03,15.208,5.505,4.603,154.374
77,DPi,Oliver Jarvis,24,1:14.483,1900-01-01 00:30:25.154000,Green,Track,3.666,6.598,3.897,7.985,6.748,1.774,0.477,6.395,13.716,13.749,5.31,4.168,171.527
44,GTD,John Potter,21,1:25.590,1900-01-01 00:30:27.408000,Green,Track,4.509,7.854,4.496,8.795,7.759,2.002,0.536,7.408,15.715,15.791,6.003,4.722,152.646
911,GTLM,Patrick Pilet,22,1:27.446,1900-01-01 00:30:37.740000,Green,Pit,4.21,7.151,4.241,8.282,7.456,1.95,0.525,6.819,14.849,15.027,6.042,10.894,155.844
55,DPi,Ryan Hunter-Reay,24,1:14.188,1900-01-01 00:30:43.735000,Green,Track,3.712,6.212,3.969,8.052,6.771,1.777,0.479,6.368,13.893,13.463,5.344,4.148,170.81
31,DPi,Pipo Derani,24,1:14.724,1900-01-01 00:30:45.553000,Green,Track,3.831,6.355,3.938,8.008,6.885,1.799,0.484,6.445,13.802,13.682,5.318,4.177,169.046
86,GTD,Trent Hindman,22,1:22.315,1900-01-01 00:30:53.643000,Green,Track,4.255,7.39,4.416,8.368,7.641,1.996,0.536,6.926,15.173,15.189,5.757,4.668,152.646
7,DPi,Helio Castroneves,24,1:14.875,1900-01-01 00:30:54.033000,Green,Track,3.811,6.312,3.909,7.976,6.84,1.782,0.479,6.453,13.939,13.803,5.298,4.273,170.81
14,GTD,Richard Heistand,22,1:23.398,1900-01-01 00:31:04.307000,Green,Track,4.286,7.445,4.414,8.562,7.731,2.013,0.541,7.123,15.323,15.445,5.888,4.627,151.235
5,DPi,Joao Barbosa,24,1:16.510,1900-01-01 00:31:04.365000,Green,Track,3.836,6.437,4.028,8.034,6.907,1.806,0.483,6.735,13.989,14.128,5.766,4.361,169.396
52,LMP2,Eric Lux,22,1:24.226,1900-01-01 00:31:08.252000,Green,Track,4.277,7.711,4.618,8.871,7.248,1.865,0.502,7.533,15.574,15.504,5.85,4.673,162.984
9,GTD,Zacharie Robichon,22,1:23.089,1900-01-01 00:31:17.518000,Green,Track,4.336,7.475,4.419,8.521,7.732,2.028,0.547,7.022,15.218,15.415,5.818,4.558,149.576
19,GTD,Will Hardeman,22,1:25.027,1900-01-01 00:31:19.829000,Green,Track,4.392,7.894,4.451,8.853,7.754,2.002,0.537,7.102,15.5,15.829,6.004,4.709,152.362
54,DPi,Colin Braun,23,1:20.595,1900-01-01 00:31:19.884000,Green,Track,3.735,6.768,4.027,8.459,6.793,1.752,0.472,7.192,15.608,15.396,5.899,4.494,173.344
84,DPi,Simon Trummer,24,1:21.318,1900-01-01 00:31:20.467000,Green,Track,4.177,7.011,4.216,8.58,6.943,1.817,0.488,6.832,15.498,15.367,5.897,4.492,167.66
57,GTD,Christina Nielsen,22,1:25.531,1900-01-01 00:31:20.936000,Green,Track,4.296,7.636,4.416,8.956,7.764,1.992,0.533,7.175,15.633,16.071,6.249,4.81,153.505
12,GTD,Frank Montecalvo,22,1:25.504,1900-01-01 00:31:21.239000,Green,Track,4.302,7.599,4.47,8.861,7.692,1.993,0.536,7.505,15.714,15.947,6.127,4.758,152.646
76,GTD,Matt Plumb,22,1:24.633,1900-01-01 00:31:21.807000,Green,Track,4.333,7.591,4.495,8.722,7.756,2.023,0.542,7.171,15.548,15.748,6.023,4.681,150.956
10,DPi,Renger Van Der Zande,24,1:19.604,1900-01-01 00:31:22.142000,Green,Track,3.864,6.583,4.068,8.114,6.924,1.801,0.486,6.758,15.161,15.451,5.996,4.398,168.35
33,GTD,Ben Keating,22,1:24.690,1900-01-01 00:31:22.289000,Green,Track,4.369,7.442,4.439,9.024,7.672,1.994,0.53,7.109,15.497,15.825,5.907,4.882,154.374
73,GTD,Marco Seefried,22,1:24.907,1900-01-01 00:31:22.832000,Green,Track,4.358,7.48,4.482,8.704,7.758,1.997,0.536,7.221,15.601,15.919,6.142,4.709,152.646
85,DPi,Misha Goikhberg,24,1:19.330,1900-01-01 00:31:22.941000,Green,Track,3.929,6.609,4.029,8.262,6.934,1.808,0.487,6.669,14.975,15.034,6.189,4.405,168.004
50,DPi,Will Owen,24,1:18.010,1900-01-01 00:31:23.228000,Green,Track,3.9,6.662,4.066,8.207,6.913,1.798,0.484,6.65,14.29,14.767,5.777,4.496,169.046
8,GTD,Parker Chase,22,1:24.773,1900-01-01 00:31:23.916000,Green,Track,4.446,7.615,4.467,8.494,7.727,2.018,0.541,7.177,15.455,15.713,6.068,5.052,151.235
74,GTD,Gar Robinson V,22,1:24.013,1900-01-01 00:31:27.618000,Green,Track,4.366,7.533,4.514,8.879,7.872,2.03,0.545,7.027,15.254,15.512,5.817,4.664,150.125
63,GTD,Cooper MacNeil,22,1:23.534,1900-01-01 00:31:28.720000,Green,Track,4.365,7.505,4.4,8.538,7.671,1.994,0.535,7.007,15.437,15.492,5.891,4.699,152.931
48,GTD,Ryan Hardwick,22,1:23.344,1900-01-01 00:31:30.285000,Green,Track,4.296,7.394,4.342,8.554,7.66,1.984,0.532,7.008,15.4,15.667,5.811,4.696,153.794
4,GTLM,Tommy Milner,23,1:22.090,1900-01-01 00:31:30.372000,Green,Track,4.186,7.198,4.412,8.431,7.484,1.94,0.519,6.928,15.161,15.428,5.878,4.525,157.646
912,GTLM,Laurens Vanthoor,23,1:21.112,1900-01-01 00:31:32.388000,Green,Track,4.153,7.148,4.377,8.409,7.396,1.914,0.513,6.943,15.051,15.073,5.699,4.436,159.49
66,GTLM,Sebastien Bourdais,23,1:22.220,1900-01-01 00:31:33.087000,Green,Track,4.199,7.273,4.38,8.393,7.53,1.936,0.52,7.32,15.325,15.205,5.573,4.566,157.343
24,GTLM,Jesse Krohn,23,1:21.218,1900-01-01 00:31:33.588000,Green,Track,4.132,7.159,4.308,8.458,7.465,1.927,0.518,6.858,15.071,15.142,5.708,4.472,157.95
6,DPi,Dane Cameron,25,1:14.562,1900-01-01 00:31:34.846000,Green,Track,3.748,6.274,3.915,7.984,6.756,1.752,0.472,6.565,14.076,13.586,5.315,4.119,173.344
25,GTLM,Connor De Phillippi,23,1:20.980,1900-01-01 00:31:36.513000,Green,Track,4.13,7.15,4.324,8.405,7.469,1.938,0.521,6.879,14.939,15.091,5.601,4.533,157.041
3,GTLM,Jan Magnussen,23,1:21.172,1900-01-01 00:31:38.274000,Green,Track,4.161,7.198,4.319,8.398,7.419,1.931,0.519,7.058,15.108,14.991,5.576,4.494,157.646
77,DPi,Oliver Jarvis,25,1:14.055,1900-01-01 00:31:39.209000,Green,Track,3.729,6.402,3.879,7.959,6.746,1.771,0.477,6.299,13.755,13.486,5.381,4.171,171.527
67,GTLM,Ryan Briscoe,23,1:21.643,1900-01-01 00:31:45.571000,Green,Track,4.238,7.174,4.388,8.427,7.585,1.966,0.527,6.836,15.109,15.242,5.616,4.535,155.253
44,GTD,John Potter,22,1:24.658,1900-01-01 00:31:52.066000,Green,Track,4.378,7.603,4.441,8.611,7.735,2.006,0.538,7.224,15.461,15.797,6.1,4.764,152.078
55,DPi,Ryan Hunter-Reay,25,1:13.855,1900-01-01 00:31:57.590000,Green,Track,3.694,6.129,3.905,7.927,6.747,1.772,0.479,6.29,13.921,13.49,5.386,4.115,170.81
31,DPi,Pipo Derani,25,1:14.520,1900-01-01 00:32:00.073000,Green,Track,3.773,6.208,3.903,7.923,6.875,1.797,0.484,6.478,13.84,13.705,5.323,4.211,169.046
7,DPi,Helio Castroneves,25,1:14.873,1900-01-01 00:32:08.906000,Green,Track,3.789,6.459,3.939,7.896,6.796,1.776,0.478,6.533,13.977,13.678,5.31,4.242,171.168
86,GTD,Trent Hindman,23,1:22.547,1900-01-01 00:32:16.190000,Green,Track,4.336,7.421,4.403,8.447,7.625,1.992,0.535,6.974,15.234,15.219,5.721,4.64,152.931
5,DPi,Joao Barbosa,25,1:15.390,1900-01-01 00:32:19.755000,Green,Track,3.878,6.334,3.989,7.962,6.972,0.0,0.489,6.653,13.844,13.851,5.369,4.229,167.317
14,GTD,Richard Heistand,23,1:23.407,1900-01-01 00:32:27.714000,Green,Track,4.298,7.376,4.408,8.64,7.776,2.017,0.541,7.016,15.359,15.438,5.892,4.646,151.235
52,LMP2,Eric Lux,23,1:23.803,1900-01-01 00:32:32.055000,Green,Track,4.293,7.412,4.474,8.781,0.0,1.857,0.498,7.416,15.613,15.632,5.87,4.758,164.294
54,DPi,Colin Braun,24,1:18.302,1900-01-01 00:32:38.186000,Green,Track,3.834,6.599,3.95,8.087,6.708,1.756,0.473,6.738,15.718,14.581,5.564,4.294,172.977
911,GTLM,Nick Tandy,23,2:01.745,1900-01-01 00:32:39.485000,Green,Track,37.827,9.94,4.864,9.214,7.685,1.996,0.537,7.708,15.948,15.681,5.727,4.618,152.362
84,DPi,Simon Trummer,25,1:19.180,1900-01-01 00:32:39.647000,Green,Track,4.082,7.14,4.065,8.249,6.949,1.819,0.489,6.639,15.076,14.823,5.577,4.272,167.317
9,GTD,Zacharie Robichon,23,1:23.202,1900-01-01 00:32:40.720000,Green,Track,4.299,7.344,4.393,8.53,7.688,2.017,0.544,6.943,15.382,15.537,5.839,4.686,150.401
10,DPi,Renger Van Der Zande,25,1:18.599,1900-01-01 00:32:40.741000,Green,Track,3.908,7.096,4.133,8.271,0.0,1.82,0.491,6.689,14.307,14.611,5.943,4.33,166.636
85,DPi,Misha Goikhberg,25,1:19.760,1900-01-01 00:32:42.701000,Green,Track,4.068,7.04,4.134,8.421,6.986,1.82,0.49,6.982,15.568,14.509,5.571,4.171,166.976
50,DPi,Will Owen,25,1:20.042,1900-01-01 00:32:43.270000,Green,Track,3.979,7.053,4.092,8.567,6.915,1.789,0.484,7.144,15.408,14.763,5.593,4.255,169.046
19,GTD,Will Hardeman,23,1:25.120,1900-01-01 00:32:44.949000,Green,Track,4.408,7.632,4.468,8.833,0.0,2.009,0.538,7.088,15.621,16.1,5.977,4.684,152.078
57,GTD,Christina Nielsen,23,1:24.739,1900-01-01 00:32:45.675000,Green,Track,4.335,7.569,4.432,8.796,7.682,1.995,0.534,7.359,15.695,15.69,5.923,4.729,153.218
12,GTD,Frank Montecalvo,23,1:24.739,1900-01-01 00:32:45.978000,Green,Track,4.335,7.569,4.44,8.894,7.773,1.996,0.537,7.205,15.674,15.631,5.975,4.71,152.362
33,GTD,Ben Keating,23,1:24.495,1900-01-01 00:32:46.784000,Green,Track,4.336,7.506,4.457,9.173,7.685,1.994,0.537,7.025,15.631,15.681,5.787,4.683,152.362
73,GTD,Marco Seefried,23,1:24.726,1900-01-01 00:32:47.558000,Green,Track,4.486,7.726,4.397,8.516,7.699,1.996,0.538,7.387,15.971,15.489,5.78,4.741,152.078
76,GTD,Matt Plumb,23,1:26.276,1900-01-01 00:32:48.083000,Green,Track,4.421,7.679,4.628,9.077,7.824,2.037,0.547,7.369,15.753,15.713,6.335,4.893,149.576
8,GTD,Parker Chase,23,1:24.318,1900-01-01 00:32:48.234000,Green,Track,4.425,7.473,4.462,8.506,7.757,1.998,0.539,7.034,15.91,15.596,5.831,4.787,151.796
74,GTD,Gar Robinson V,23,1:23.310,1900-01-01 00:32:50.928000,Green,Track,4.284,7.394,4.44,8.581,7.714,2.021,0.542,6.994,15.341,15.6,5.804,4.595,150.956
6,DPi,Dane Cameron,26,1:16.656,1900-01-01 00:32:51.502000,Green,Track,3.74,6.299,3.909,8.084,6.777,1.754,0.473,6.473,14.539,14.659,5.679,4.27,172.977
63,GTD,Cooper MacNeil,23,1:23.488,1900-01-01 00:32:52.208000,Green,Track,4.323,7.398,4.38,8.548,7.7,1.995,0.535,6.934,15.375,15.515,6.024,4.761,152.931
4,GTLM,Tommy Milner,24,1:22.027,1900-01-01 00:32:52.399000,Green,Track,4.182,7.293,4.393,8.512,7.48,1.938,0.52,6.881,15.102,15.317,5.824,4.585,157.343
912,GTLM,Laurens Vanthoor,24,1:21.237,1900-01-01 00:32:53.625000,Green,Track,4.165,7.131,4.284,8.387,7.425,1.935,0.519,7.016,15.172,15.029,5.741,4.433,157.646
48,GTD,Ryan Hardwick,23,1:24.877,1900-01-01 00:32:55.162000,Green,Track,4.548,7.56,4.442,8.591,7.631,1.978,0.53,7.372,16.264,15.496,5.815,4.65,154.374
66,GTLM,Sebastien Bourdais,24,1:22.261,1900-01-01 00:32:55.348000,Green,Track,4.19,7.315,4.388,8.524,7.491,1.939,0.521,7.001,15.222,15.373,5.69,4.607,157.041
24,GTLM,Jesse Krohn,24,1:22.146,1900-01-01 00:32:55.734000,Green,Track,4.112,7.157,4.373,8.681,7.406,1.918,0.516,7.044,15.174,15.36,5.868,4.537,158.562
77,DPi,Oliver Jarvis,26,1:16.603,1900-01-01 00:32:55.812000,Green,Track,3.728,6.631,3.919,8.086,6.697,1.748,0.472,6.544,14.126,14.385,5.972,4.295,173.344
25,GTLM,Connor De Phillippi,24,1:21.042,1900-01-01 00:32:57.555000,Green,Track,4.153,7.166,4.31,8.356,7.455,1.937,0.521,7.035,14.984,15.028,5.552,4.545,157.041
3,GTLM,Jan Magnussen,24,1:21.303,1900-01-01 00:32:59.577000,Green,Track,4.156,7.289,4.364,8.432,7.422,1.931,0.518,6.908,15.133,15.002,5.596,4.552,157.95
67,GTLM,Ryan Briscoe,24,1:21.521,1900-01-01 00:33:07.092000,Green,Track,4.199,7.198,4.356,8.278,7.54,1.959,0.527,6.937,15.176,15.208,5.533,4.61,155.253
55,DPi,Ryan Hunter-Reay,26,1:15.000,1900-01-01 00:33:12.590000,Green,Track,3.698,6.191,3.921,7.877,6.718,1.77,0.476,6.674,14.527,13.671,5.312,4.165,171.887
31,DPi,Pipo Derani,26,1:14.717,1900-01-01 00:33:14.790000,Green,Track,3.768,6.143,3.881,7.928,6.864,1.793,0.483,6.504,13.901,13.919,5.305,4.228,169.396
44,GTD,John Potter,23,1:25.408,1900-01-01 00:33:17.474000,Green,Track,4.348,7.587,4.438,8.708,7.697,1.998,0.537,7.218,15.933,15.979,6.241,4.724,152.362
7,DPi,Helio Castroneves,26,1:14.218,1900-01-01 00:33:23.124000,Green,Track,3.759,6.222,3.875,7.932,6.787,1.772,0.477,6.324,13.995,13.648,5.251,4.176,171.527
5,DPi,Joao Barbosa,26,1:15.253,1900-01-01 00:33:35.008000,Green,Track,3.798,6.214,3.939,7.887,6.893,1.805,0.487,6.848,13.927,13.897,5.422,4.136,168.004
86,GTD,Trent Hindman,24,1:22.829,1900-01-01 00:33:39.019000,Green,Track,4.287,7.298,4.39,8.42,7.6,1.997,0.535,7.214,15.394,15.33,5.72,4.644,152.931
14,GTD,Richard Heistand,24,1:23.766,1900-01-01 00:33:51.480000,Green,Track,4.301,7.39,4.397,8.617,7.72,2.013,0.54,7.09,15.454,15.653,5.902,4.689,151.515
54,DPi,Colin Braun,25,1:16.030,1900-01-01 00:33:54.216000,Green,Track,3.791,6.585,3.972,8.1,6.716,1.756,0.474,6.464,14.406,14.221,5.375,4.17,172.612
84,DPi,Simon Trummer,26,1:16.976,1900-01-01 00:33:56.623000,Green,Track,3.914,6.644,4.023,8.1,6.925,1.82,0.49,6.505,14.397,14.084,5.612,4.462,166.976
52,LMP2,Eric Lux,24,1:24.542,1900-01-01 00:33:56.597000,Green,Track,4.368,7.605,4.536,8.795,7.18,1.857,0.499,7.404,15.672,15.92,5.907,4.799,163.964
10,DPi,Renger Van Der Zande,26,1:17.289,1900-01-01 00:33:58.030000,Green,Track,3.929,6.689,4.039,8.243,6.951,1.818,0.49,6.662,14.268,14.351,5.588,4.261,166.976
85,DPi,Misha Goikhberg,26,1:17.972,1900-01-01 00:34:00.673000,Green,Track,3.844,6.461,3.945,8.844,6.951,1.806,0.487,6.891,14.895,14.172,5.491,4.185,168.004
50,DPi,Will Owen,26,1:18.630,1900-01-01 00:34:01.900000,Green,Track,3.876,6.625,4.02,8.227,6.83,1.777,0.478,7.231,14.835,14.847,5.663,4.221,171.168
911,GTLM,Nick Tandy,24,1:23.233,1900-01-01 00:34:02.718000,Green,Track,4.313,7.358,4.443,8.574,7.513,1.968,0.53,7.254,15.05,15.422,5.704,5.104,154.374
9,GTD,Zacharie Robichon,24,1:23.416,1900-01-01 00:34:04.136000,Green,Track,4.315,7.464,4.423,8.659,7.691,2.01,0.543,6.986,15.518,15.39,5.849,4.568,150.678
19,GTD,Will Hardeman,24,1:23.909,1900-01-01 00:34:08.858000,Green,Track,4.38,7.536,4.371,8.718,7.717,2.006,0.538,6.961,15.472,15.538,5.967,4.705,152.078
57,GTD,Christina Nielsen,24,1:23.932,1900-01-01 00:34:09.607000,Green,Track,4.289,7.55,4.362,8.667,7.635,1.985,0.532,7.061,15.482,15.609,6.016,4.744,153.794
12,GTD,Frank Montecalvo,24,1:23.949,1900-01-01 00:34:09.927000,Green,Track,4.322,7.531,4.419,8.662,7.733,2.006,0.541,6.922,15.682,15.528,5.957,4.646,151.235
6,DPi,Dane Cameron,27,1:18.457,1900-01-01 00:34:09.959000,Green,Track,3.927,7.049,3.987,8.084,6.811,1.787,0.476,6.582,15.05,14.768,5.68,4.256,171.887
33,GTD,Ben Keating,24,1:24.045,1900-01-01 00:34:10.829000,Green,Track,4.275,7.452,4.366,8.549,7.645,2.002,0.535,7.063,15.705,15.856,5.901,4.696,152.931
73,GTD,Marco Seefried,24,1:23.581,1900-01-01 00:34:11.139000,Green,Track,4.399,7.506,4.38,8.523,7.689,2.012,0.543,6.933,15.478,15.666,5.808,4.644,150.678
76,GTD,Matt Plumb,24,1:24.214,1900-01-01 00:34:12.297000,Green,Track,4.436,7.616,4.487,8.711,7.718,2.008,0.542,7.102,15.397,15.655,5.871,4.671,150.956
8,GTD,Parker Chase,24,1:24.504,1900-01-01 00:34:12.738000,Green,Track,4.461,7.613,4.491,8.76,7.816,2.03,0.545,7.095,15.562,15.553,5.793,4.785,150.125
74,GTD,Gar Robinson V,24,1:23.818,1900-01-01 00:34:14.746000,Green,Track,4.288,7.48,4.426,8.749,7.792,2.027,0.545,6.981,15.314,15.635,5.729,4.852,150.125
4,GTLM,Tommy Milner,25,1:22.335,1900-01-01 00:34:14.734000,Green,Track,4.191,7.301,4.397,8.579,7.511,1.94,0.52,6.968,15.175,15.383,5.812,4.558,157.343
77,DPi,Oliver Jarvis,27,1:18.992,1900-01-01 00:34:14.804000,Green,Track,4.117,7.117,4.118,8.156,6.714,1.75,0.471,6.74,14.667,14.89,5.897,4.355,173.712
912,GTLM,Laurens Vanthoor,25,1:21.678,1900-01-01 00:34:15.303000,Green,Track,4.178,7.17,4.281,8.382,7.384,1.922,0.518,6.864,15.122,15.437,5.868,4.552,157.95
63,GTD,Cooper MacNeil,24,1:24.204,1900-01-01 00:34:16.412000,Green,Track,4.382,7.695,4.393,8.603,7.689,2.008,0.537,7.183,15.669,15.528,5.877,4.64,152.362
66,GTLM,Sebastien Bourdais,25,1:22.155,1900-01-01 00:34:17.503000,Green,Track,4.315,7.517,4.424,8.532,7.516,1.953,0.525,6.957,15.04,15.16,5.681,4.535,155.844
24,GTLM,Jesse Krohn,25,1:22.405,1900-01-01 00:34:18.139000,Green,Track,4.333,7.555,4.459,8.824,7.441,1.934,0.519,6.974,15.085,15.053,5.768,4.46,157.646
