Car,Class,Driver,Lap,Lap Time,Session Time,Flag,Location,S01,S02,S03
40,P3-1,Keith Grant,35,1:18.928,1900-01-01 00:47:04.382000,Green,Track,10.755,28.874000000000002,39.299
24,P3-2,Lance Willsey,34,1:20.452,1900-01-01 00:47:11.214000,Green,Track,10.94,30.158,39.354
7,P3-1,Alan Brynjolfsson,35,1:18.803,1900-01-01 00:47:19.633000,Green,Track,10.773,29.206999999999997,38.823
6,P3-1,Dan Goldburg,35,1:28.826,1900-01-01 00:47:20.345000,Green,Pit,10.987,29.745,48.093999999999994
34,P3-1,Antoine Comeau,35,1:18.783,1900-01-01 00:47:20.588000,Green,Track,10.876,29.043000000000003,38.864000000000004
54,P3-1,Josh Sarchet,34,2:49.021,1900-01-01 00:47:23.319000,Green,Pit,10.853,29.201999999999998,128.966
61,P3-2,George Staikos,33,1:22.397,1900-01-01 00:47:53.112000,Green,Track,11.533,30.404,40.46
3,P3-1,Mike Skeen,34,1:20.085,1900-01-01 00:47:53.660000,Green,Track,11.21,29.483,39.391999999999996
74,P3-1,Jason Rabe,35,1:20.783,1900-01-01 00:47:54.882000,Green,Track,11.145,29.593000000000004,40.045
46,P3-1,Scott Huffaker,32,1:20.610,1900-01-01 00:48:05.410000,Green,Track,11.289000000000001,30.141,39.18
60,P3-1,Tonis Kasemets,32,1:19.851,1900-01-01 00:48:12.808000,Green,Track,11.112,29.586,39.153
21,P3-1,Moritz Kranz,35,2:37.178,1900-01-01 00:48:21.803000,Green,Pit,10.839,29.128,117.211
43,P3-1,Stevan McAleer,34,1:19.306,1900-01-01 00:48:22.410000,Green,Track,10.99,29.358,38.958
40,P3-1,Keith Grant,36,1:18.906,1900-01-01 00:48:23.288000,Green,Track,10.917,29.026999999999997,38.961999999999996
24,P3-2,Lance Willsey,35,1:21.314,1900-01-01 00:48:32.528000,Green,Track,11.078,29.893,40.343
7,P3-1,Alan Brynjolfsson,36,1:19.205,1900-01-01 00:48:38.838000,Green,Track,10.873,29.189,39.143
34,P3-1,Antoine Comeau,36,1:18.960,1900-01-01 00:48:39.548000,Green,Track,10.937000000000001,29.054000000000002,38.969
47,P3-1,Dario Cangialosi,32,2:48.486,1900-01-01 00:48:48.316000,Green,Track,94.814,32.493,41.178999999999995
54,P3-1,Dakota Dickerson,35,1:34.692,1900-01-01 00:48:58.011000,Green,Track,23.695999999999998,30.986,40.01
61,P3-2,George Staikos,34,1:23.137,1900-01-01 00:49:16.249000,Green,Track,11.356,30.53,41.251000000000005
3,P3-1,Mike Skeen,35,1:26.832,1900-01-01 00:49:20.492000,Green,Pit,10.962,29.241999999999997,46.628
46,P3-1,Scott Huffaker,33,1:20.190,1900-01-01 00:49:25.600000,Green,Track,10.917,30.615,38.658
60,P3-1,Tonis Kasemets,33,1:18.896,1900-01-01 00:49:31.704000,Green,Track,10.937000000000001,29.596,38.363
74,P3-1,Jason Rabe,36,1:42.325,1900-01-01 00:49:37.207000,Green,Pit,11.392000000000001,41.525,49.408
43,P3-1,Stevan McAleer,35,1:19.118,1900-01-01 00:49:41.528000,Green,Track,11.103,29.245,38.77
40,P3-1,Keith Grant,37,1:27.497,1900-01-01 00:49:50.785000,Green,Pit,10.854000000000001,29.274,47.369
24,P3-2,Lance Willsey,36,1:20.548,1900-01-01 00:49:53.076000,Green,Track,11.036,29.88,39.632
21,P3-1,Moritz Kranz,36,1:36.808,1900-01-01 00:49:58.611000,Green,Track,23.994,31.935,40.879
34,P3-1,Antoine Comeau,37,1:19.718,1900-01-01 00:49:59.266000,Green,Track,10.937000000000001,28.995,39.786
6,P3-1,Rasmus Lindh,36,2:46.732,1900-01-01 00:50:07.077000,Green,Track,96.49600000000001,30.572,39.664
7,P3-1,Alan Brynjolfsson,37,1:29.202,1900-01-01 00:50:08.040000,Green,Pit,10.853,29.253,49.096000000000004
47,P3-1,Dario Cangialosi,33,1:20.916,1900-01-01 00:50:09.232000,Green,Track,11.321,30.139,39.455999999999996
54,P3-1,Dakota Dickerson,36,1:19.340,1900-01-01 00:50:17.351000,Green,Track,11.28,29.480999999999998,38.579
61,P3-2,George Staikos,35,1:22.891,1900-01-01 00:50:39.140000,Green,Track,11.51,30.545,40.836
46,P3-1,Scott Huffaker,34,1:18.647,1900-01-01 00:50:44.247000,Green,Track,10.877,29.355,38.415
60,P3-1,Tonis Kasemets,34,1:18.209,1900-01-01 00:50:49.913000,Green,Track,10.776,29.103,38.33
3,P3-1,Mike Skeen,36,1:39.058,1900-01-01 00:50:59.550000,Green,Track,31.184,29.41,38.464
43,P3-1,Stevan McAleer,36,1:19.288,1900-01-01 00:51:00.816000,Green,Track,11.047,29.334,38.907
21,P3-1,Moritz Kranz,37,1:20.111,1900-01-01 00:51:18.722000,Green,Track,11.272,29.796,39.043
24,P3-2,Lance Willsey,37,1:31.336,1900-01-01 00:51:24.412000,Green,Pit,11.174000000000001,30.421,49.74100000000001
6,P3-1,Rasmus Lindh,37,1:19.013,1900-01-01 00:51:26.090000,Green,Track,11.058,29.129,38.826
47,P3-1,Dario Cangialosi,34,1:19.261,1900-01-01 00:51:28.493000,Green,Track,10.969000000000001,29.278000000000002,39.014
54,P3-1,Dakota Dickerson,37,1:18.208,1900-01-01 00:51:35.559000,Green,Track,10.927999999999999,29.194000000000003,38.086
61,P3-2,George Staikos,36,1:22.102,1900-01-01 00:52:01.242000,Green,Track,11.362,30.497,40.243
46,P3-1,Scott Huffaker,35,1:18.283,1900-01-01 00:52:02.530000,Green,Track,10.82,29.151,38.312
60,P3-1,Tonis Kasemets,35,1:18.312,1900-01-01 00:52:08.225000,Green,Track,10.664000000000001,28.975,38.673
3,P3-1,Mike Skeen,37,1:18.029,1900-01-01 00:52:17.579000,Green,Track,10.732999999999999,28.886999999999997,38.409
43,P3-1,Stevan McAleer,37,1:18.946,1900-01-01 00:52:19.762000,Green,Track,10.985,29.116999999999997,38.844
74,P3-1,Courtney Crone,37,2:55.131,1900-01-01 00:52:32.338000,Green,Track,99.848,33.43,41.853
21,P3-1,Moritz Kranz,38,1:18.719,1900-01-01 00:52:37.441000,Green,Track,11.030999999999999,29.112,38.576
34,P3-1,Antoine Comeau,38,2:45.841,1900-01-01 00:52:45.107000,Green,Pit,11.02,29.848000000000003,124.973
40,P3-1,David Grant,38,2:57.297,1900-01-01 00:52:48.082000,Green,Track,102.14200000000001,32.459,42.696000000000005
6,P3-1,Rasmus Lindh,38,1:22.099,1900-01-01 00:52:48.189000,Green,Track,11.004000000000001,28.851,42.244
47,P3-1,Dario Cangialosi,35,1:19.943,1900-01-01 00:52:48.436000,Green,Track,10.822000000000001,29.029,40.092
54,P3-1,Dakota Dickerson,38,1:19.306,1900-01-01 00:52:54.865000,Green,Track,10.758,29.483,39.065
7,P3-1,Trent Hindman,38,2:48.261,1900-01-01 00:52:56.301000,Green,Track,95.914,31.6,40.747
46,P3-1,Scott Huffaker,36,1:20.402,1900-01-01 00:53:22.932000,Green,Track,10.732999999999999,29.709,39.96
61,P3-2,George Staikos,37,1:23.298,1900-01-01 00:53:24.540000,Green,Track,11.255,30.156,41.887
60,P3-1,Tonis Kasemets,36,1:18.167,1900-01-01 00:53:26.392000,Green,Track,10.695,28.910999999999998,38.561
3,P3-1,Mike Skeen,38,1:17.179,1900-01-01 00:53:34.758000,Green,Track,10.604000000000001,28.653000000000002,37.922
43,P3-1,Stevan McAleer,38,1:18.622,1900-01-01 00:53:38.384000,Green,Track,10.827,29.035999999999998,38.759
74,P3-1,Courtney Crone,38,1:22.039,1900-01-01 00:53:54.377000,Green,Track,11.380999999999998,30.410999999999998,40.247
21,P3-1,Moritz Kranz,39,1:18.843,1900-01-01 00:53:56.284000,Green,Track,10.904000000000002,29.219,38.72
6,P3-1,Rasmus Lindh,39,1:18.526,1900-01-01 00:54:06.715000,Green,Track,11.440999999999999,28.927,38.158
40,P3-1,David Grant,39,1:21.958,1900-01-01 00:54:10.040000,Green,Track,11.886,29.730999999999998,40.341
47,P3-1,Dario Cangialosi,36,1:21.832,1900-01-01 00:54:10.268000,Green,Track,11.779000000000002,29.87,40.183
54,P3-1,Dakota Dickerson,39,1:18.543,1900-01-01 00:54:13.408000,Green,Track,10.754000000000001,29.839000000000002,37.95
7,P3-1,Trent Hindman,39,1:19.737,1900-01-01 00:54:16.038000,Green,Track,11.139000000000001,29.814,38.784
34,P3-1,Colin Mullan,39,1:35.965,1900-01-01 00:54:21.072000,Green,Track,22.537,31.733,41.695
24,P3-2,Francesco Melandri,38,3:00.376,1900-01-01 00:54:24.788000,Green,Track,97.945,35.689,46.742
46,P3-1,Scott Huffaker,37,1:18.450,1900-01-01 00:54:41.382000,Green,Track,10.777000000000001,29.221999999999998,38.451
60,P3-1,Tonis Kasemets,37,1:18.199,1900-01-01 00:54:44.591000,Green,Track,10.699000000000002,29.061,38.439
61,P3-2,George Staikos,38,1:23.351,1900-01-01 00:54:47.891000,Green,Track,11.350999999999999,30.91,41.09
3,P3-1,Mike Skeen,39,1:17.321,1900-01-01 00:54:52.079000,Green,Track,10.577,28.732,38.012
43,P3-1,Stevan McAleer,39,1:18.299,1900-01-01 00:54:56.683000,Green,Track,10.915999999999999,28.896,38.486999999999995
74,P3-1,Courtney Crone,39,1:19.759,1900-01-01 00:55:14.136000,Green,Track,10.895999999999999,29.69,39.173
21,P3-1,Moritz Kranz,40,1:18.596,1900-01-01 00:55:14.880000,Green,Track,10.83,29.061,38.705
6,P3-1,Rasmus Lindh,40,1:17.611,1900-01-01 00:55:24.326000,Green,Track,10.81,28.730999999999998,38.07
40,P3-1,David Grant,40,1:20.430,1900-01-01 00:55:30.470000,Green,Track,11.155999999999999,29.642,39.632
47,P3-1,Dario Cangialosi,37,1:20.536,1900-01-01 00:55:30.804000,Green,Track,11.062000000000001,29.754,39.72
7,P3-1,Trent Hindman,40,1:18.030,1900-01-01 00:55:34.068000,Green,Track,10.894,28.985,38.150999999999996
34,P3-1,Colin Mullan,40,1:19.773,1900-01-01 00:55:40.845000,Green,Track,11.319,29.43,39.024
54,P3-1,Dakota Dickerson,40,1:28.568,1900-01-01 00:55:41.976000,Green,Pit,10.640999999999998,29.055999999999997,48.871
24,P3-2,Francesco Melandri,39,1:29.327,1900-01-01 00:55:54.115000,Green,Track,12.675,32.577,44.075
46,P3-1,Scott Huffaker,38,1:18.499,1900-01-01 00:55:59.881000,Green,Track,10.719000000000001,29.208000000000002,38.571999999999996
60,P3-1,Tonis Kasemets,38,1:17.729,1900-01-01 00:56:02.320000,Green,Track,10.696,28.837,38.196
3,P3-1,Mike Skeen,40,1:18.029,1900-01-01 00:56:10.108000,Green,Track,10.515999999999998,28.618000000000002,38.895
43,P3-1,Stevan McAleer,40,1:18.067,1900-01-01 00:56:14.750000,Green,Track,10.822000000000001,28.866999999999997,38.378
21,P3-1,Moritz Kranz,41,1:19.912,1900-01-01 00:56:34.792000,Green,Track,10.843,29.565,39.504
74,P3-1,Courtney Crone,40,1:21.248,1900-01-01 00:56:35.384000,Green,Track,10.937000000000001,30.171999999999997,40.139
6,P3-1,Rasmus Lindh,41,1:17.503,1900-01-01 00:56:41.829000,Green,Track,10.709000000000001,28.78,38.014
47,P3-1,Dario Cangialosi,38,1:21.038,1900-01-01 00:56:51.842000,Green,Track,10.97,29.381999999999998,40.686
7,P3-1,Trent Hindman,41,1:18.148,1900-01-01 00:56:52.216000,Green,Track,10.81,28.906,38.431999999999995
40,P3-1,David Grant,41,1:30.102,1900-01-01 00:57:00.572000,Green,Track,11.054,29.318,49.73
34,P3-1,Colin Mullan,41,1:19.861,1900-01-01 00:57:00.706000,Green,Track,11.089,29.199,39.573
54,P3-1,Dakota Dickerson,41,1:29.546,1900-01-01 00:57:11.522000,Green,Track,22.072,29.421999999999997,38.052
60,P3-1,Tonis Kasemets,39,1:18.776,1900-01-01 00:57:21.096000,Green,Track,10.784,28.919,39.073
46,P3-1,Scott Huffaker,39,1:22.246,1900-01-01 00:57:22.127000,Green,Track,10.818,29.469,41.958999999999996
24,P3-2,Francesco Melandri,40,1:30.643,1900-01-01 00:57:24.758000,Green,Track,12.718,32.341,45.583999999999996
3,P3-1,Mike Skeen,41,1:17.192,1900-01-01 00:57:27.300000,Green,Track,10.442,28.660999999999998,38.089
43,P3-1,Stevan McAleer,41,1:18.115,1900-01-01 00:57:32.865000,Green,Track,10.804,28.976999999999997,38.334
21,P3-1,Moritz Kranz,42,1:18.094,1900-01-01 00:57:52.886000,Green,Track,10.773,28.822,38.499
74,P3-1,Courtney Crone,41,1:19.580,1900-01-01 00:57:54.964000,Green,Track,10.879000000000001,29.918000000000003,38.783
6,P3-1,Rasmus Lindh,42,1:17.323,1900-01-01 00:57:59.152000,Green,Track,10.709000000000001,28.561999999999998,38.052
7,P3-1,Trent Hindman,42,1:18.622,1900-01-01 00:58:10.838000,Green,Track,10.995999999999999,29.156999999999996,38.469
61,P3-2,George Staikos,39,3:30.522,1900-01-01 00:58:18.413000,Green,Pit,11.5,30.706,168.31599999999997
40,P3-1,David Grant,42,1:19.912,1900-01-01 00:58:20.484000,Green,Track,11.159,29.590999999999998,39.162
47,P3-1,Dario Cangialosi,39,1:28.756,1900-01-01 00:58:20.598000,Green,Pit,10.931,29.162,48.663000000000004
34,P3-1,Colin Mullan,42,1:20.069,1900-01-01 00:58:20.775000,Green,Track,11.435,29.377,39.257
54,P3-1,Dakota Dickerson,42,1:17.533,1900-01-01 00:58:29.055000,Green,Track,10.679,28.925,37.929
60,P3-1,Tonis Kasemets,40,1:17.840,1900-01-01 00:58:38.936000,Green,Track,10.776,28.993000000000002,38.071
46,P3-1,Scott Huffaker,40,1:19.054,1900-01-01 00:58:41.181000,Green,Track,10.835999999999999,29.397,38.821
3,P3-1,Mike Skeen,42,1:17.775,1900-01-01 00:58:45.075000,Green,Track,10.602,29.296,37.876999999999995
43,P3-1,Stevan McAleer,42,1:20.214,1900-01-01 00:58:53.079000,Green,Track,10.831,28.913,40.47
24,P3-2,Francesco Melandri,41,1:29.175,1900-01-01 00:58:53.933000,Green,Track,12.353,32.55,44.272
21,P3-1,Moritz Kranz,43,1:17.934,1900-01-01 00:59:10.820000,Green,Track,10.774000000000001,28.831999999999997,38.328
74,P3-1,Courtney Crone,42,1:19.501,1900-01-01 00:59:14.465000,Green,Track,10.824000000000002,29.97,38.707
6,P3-1,Rasmus Lindh,43,1:17.696,1900-01-01 00:59:16.848000,Green,Track,10.710999999999999,28.653000000000002,38.332
7,P3-1,Trent Hindman,43,1:17.410,1900-01-01 00:59:28.248000,Green,Track,10.802999999999999,28.72,37.887
40,P3-1,David Grant,43,1:18.780,1900-01-01 00:59:39.264000,Green,Track,11.022,29.261999999999997,38.496
34,P3-1,Colin Mullan,43,1:18.885,1900-01-01 00:59:39.660000,Green,Track,11.21,29.114,38.561
54,P3-1,Dakota Dickerson,43,1:17.388,1900-01-01 00:59:46.443000,Green,Track,10.815,28.871,37.702
47,P3-1,Dario Cangialosi,40,1:34.906,1900-01-01 00:59:55.504000,Green,Track,23.697,32.256,38.953
60,P3-1,Tonis Kasemets,41,1:18.517,1900-01-01 00:59:57.453000,Green,Track,10.754000000000001,29.516,38.247
46,P3-1,Scott Huffaker,41,1:22.127,1900-01-01 01:00:03.308000,Green,Track,10.732999999999999,29.320999999999998,42.073
3,P3-1,Mike Skeen,43,1:18.592,1900-01-01 01:00:03.667000,Green,Track,10.539000000000001,28.744,39.309
61,P3-2,Danny Kok,40,1:48.251,1900-01-01 01:00:06.664000,Green,Track,25.206,35.585,47.46
43,P3-1,Stevan McAleer,43,1:18.476,1900-01-01 01:00:11.555000,Green,Track,10.985,29.014,38.477
24,P3-2,Francesco Melandri,42,1:28.268,1900-01-01 01:00:22.201000,Green,Track,12.494000000000002,32.225,43.549
21,P3-1,Moritz Kranz,44,1:18.084,1900-01-01 01:00:28.904000,Green,Track,10.782,28.914,38.388000000000005
74,P3-1,Courtney Crone,43,1:19.226,1900-01-01 01:00:33.691000,Green,Track,10.838,29.651,38.736999999999995
6,P3-1,Rasmus Lindh,44,1:17.678,1900-01-01 01:00:34.526000,Green,Track,10.748,28.767,38.163000000000004
7,P3-1,Trent Hindman,44,1:17.627,1900-01-01 01:00:45.875000,Green,Track,10.823,28.738000000000003,38.066
40,P3-1,David Grant,44,1:18.490,1900-01-01 01:00:57.754000,Green,Track,10.959000000000001,28.99,38.541
34,P3-1,Colin Mullan,44,1:18.657,1900-01-01 01:00:58.317000,Green,Track,11.071,29.018,38.568000000000005
54,P3-1,Dakota Dickerson,44,1:17.472,1900-01-01 01:01:03.915000,Green,Track,10.794,28.813000000000002,37.865
47,P3-1,Dario Cangialosi,41,1:18.034,1900-01-01 01:01:13.538000,Green,Track,10.75,29.016,38.268
60,P3-1,Tonis Kasemets,42,1:18.250,1900-01-01 01:01:15.703000,Green,Track,10.741,29.249000000000002,38.26
46,P3-1,Scott Huffaker,42,1:18.650,1900-01-01 01:01:21.958000,Green,Track,10.81,29.36,38.48
3,P3-1,Mike Skeen,44,1:18.689,1900-01-01 01:01:22.356000,Green,Track,10.714,29.474,38.501
43,P3-1,Stevan McAleer,44,1:19.022,1900-01-01 01:01:30.577000,Green,Track,10.878,29.36,38.784
61,P3-2,Danny Kok,41,1:28.209,1900-01-01 01:01:34.873000,Green,Track,12.495,32.326,43.388000000000005
21,P3-1,Moritz Kranz,45,1:18.927,1900-01-01 01:01:47.831000,Green,Track,10.761,28.95,39.216
24,P3-2,Francesco Melandri,43,1:27.940,1900-01-01 01:01:50.141000,Green,Track,12.255999999999998,32.123000000000005,43.56100000000001
74,P3-1,Courtney Crone,44,1:19.196,1900-01-01 01:01:52.887000,Green,Track,10.818,29.719,38.659
6,P3-1,Rasmus Lindh,45,1:18.674,1900-01-01 01:01:53.200000,Green,Track,10.767000000000001,29.23,38.677
7,P3-1,Trent Hindman,45,1:17.506,1900-01-01 01:02:03.381000,Green,Track,10.795,28.816,37.895
40,P3-1,David Grant,45,1:18.602,1900-01-01 01:02:16.356000,Green,Track,10.883,29.279,38.44
34,P3-1,Colin Mullan,45,1:18.672,1900-01-01 01:02:16.989000,Green,Track,10.894,29.045,38.733000000000004
54,P3-1,Dakota Dickerson,45,1:17.499,1900-01-01 01:02:21.414000,Green,Track,10.742,28.849,37.908
47,P3-1,Dario Cangialosi,42,1:17.605,1900-01-01 01:02:31.143000,Green,Track,10.732999999999999,28.881,37.991
60,P3-1,Tonis Kasemets,43,1:17.882,1900-01-01 01:02:33.585000,Green,Track,10.783,28.976999999999997,38.122
46,P3-1,Scott Huffaker,43,1:18.414,1900-01-01 01:02:40.372000,Green,Track,10.704,29.25,38.46
3,P3-1,Mike Skeen,45,1:18.374,1900-01-01 01:02:40.730000,Green,Track,10.642999999999999,29.334,38.397
43,P3-1,Stevan McAleer,45,1:17.786,1900-01-01 01:02:48.363000,Green,Track,10.788,28.884,38.114000000000004
61,P3-2,Danny Kok,42,1:26.556,1900-01-01 01:03:01.429000,Green,Track,11.947000000000001,32.159,42.45
21,P3-1,Moritz Kranz,46,1:18.147,1900-01-01 01:03:05.978000,Green,Track,10.797,28.886999999999997,38.463
6,P3-1,Rasmus Lindh,46,1:18.727,1900-01-01 01:03:11.927000,Green,Track,11.106,29.604,38.016999999999996
74,P3-1,Courtney Crone,45,1:21.225,1900-01-01 01:03:14.112000,Green,Track,11.079,30.424,39.722
24,P3-2,Francesco Melandri,44,1:29.050,1900-01-01 01:03:19.191000,Green,Track,12.265999999999998,33.582,43.202
7,P3-1,Trent Hindman,46,1:17.976,1900-01-01 01:03:21.357000,Green,Track,10.89,28.898000000000003,38.188
40,P3-1,David Grant,46,1:18.522,1900-01-01 01:03:34.878000,Green,Track,11.035,28.877,38.61
34,P3-1,Colin Mullan,46,1:18.497,1900-01-01 01:03:35.486000,Green,Track,11.005,28.781999999999996,38.71
54,P3-1,Dakota Dickerson,46,1:17.711,1900-01-01 01:03:39.125000,Green,Track,10.802999999999999,28.971999999999998,37.936
47,P3-1,Dario Cangialosi,43,1:17.546,1900-01-01 01:03:48.689000,Green,Track,10.655999999999999,28.893,37.997
60,P3-1,Tonis Kasemets,44,1:17.666,1900-01-01 01:03:51.251000,Green,Track,10.684000000000001,28.948,38.034
46,P3-1,Scott Huffaker,44,1:18.273,1900-01-01 01:03:58.645000,Green,Track,10.695,29.235,38.343
3,P3-1,Mike Skeen,46,1:18.355,1900-01-01 01:03:59.085000,Green,Track,10.875,29.114,38.366
43,P3-1,Stevan McAleer,46,1:17.535,1900-01-01 01:04:05.898000,Green,Track,10.780999999999999,28.752,38.001999999999995
21,P3-1,Moritz Kranz,47,1:18.851,1900-01-01 01:04:24.829000,Green,Track,10.767000000000001,29.523000000000003,38.561
61,P3-2,Danny Kok,43,1:28.238,1900-01-01 01:04:29.667000,Green,Track,12.109000000000002,32.777,43.352
6,P3-1,Rasmus Lindh,47,1:17.774,1900-01-01 01:04:29.701000,Green,Track,10.600999999999999,28.653000000000002,38.52
74,P3-1,Courtney Crone,46,1:19.444,1900-01-01 01:04:33.556000,Green,Track,10.753,29.781,38.91
7,P3-1,Trent Hindman,47,1:18.430,1900-01-01 01:04:39.787000,Green,Track,10.908,29.461,38.061
24,P3-2,Francesco Melandri,45,1:28.207,1900-01-01 01:04:47.398000,Green,Track,12.344000000000001,32.751999999999995,43.111000000000004
40,P3-1,David Grant,47,1:18.201,1900-01-01 01:04:53.079000,Green,Track,10.805,28.901999999999997,38.494
34,P3-1,Colin Mullan,47,1:18.364,1900-01-01 01:04:53.850000,Green,Track,11.020999999999999,28.912,38.431
54,P3-1,Dakota Dickerson,47,1:17.606,1900-01-01 01:04:56.731000,Green,Track,10.767000000000001,28.896,37.943000000000005
47,P3-1,Dario Cangialosi,44,1:18.051,1900-01-01 01:05:06.740000,Green,Track,10.655,28.947,38.449
60,P3-1,Tonis Kasemets,45,1:17.471,1900-01-01 01:05:08.722000,Green,Track,10.636,28.746,38.089
3,P3-1,Mike Skeen,47,1:17.940,1900-01-01 01:05:17.025000,Green,Track,10.605,29.249000000000002,38.086
46,P3-1,Scott Huffaker,45,1:19.881,1900-01-01 01:05:18.526000,Green,Track,10.734000000000002,30.392,38.755
43,P3-1,Stevan McAleer,47,1:17.775,1900-01-01 01:05:23.673000,Green,Track,10.809000000000001,28.785999999999998,38.18
21,P3-1,Moritz Kranz,48,1:17.903,1900-01-01 01:05:42.732000,Green,Track,10.770999999999999,28.788,38.344
6,P3-1,Rasmus Lindh,48,1:17.397,1900-01-01 01:05:47.098000,Green,Track,10.825,28.656,37.916
74,P3-1,Courtney Crone,47,1:20.091,1900-01-01 01:05:53.647000,Green,Track,10.940999999999999,29.785999999999998,39.364000000000004
61,P3-2,Danny Kok,44,1:27.594,1900-01-01 01:05:57.261000,Green,Track,12.225999999999999,31.781,43.586999999999996
7,P3-1,Trent Hindman,48,1:17.927,1900-01-01 01:05:57.714000,Green,Track,10.878,28.820999999999998,38.228
40,P3-1,David Grant,48,1:19.327,1900-01-01 01:06:12.406000,Green,Track,10.788,28.991999999999997,39.547
34,P3-1,Colin Mullan,48,1:19.359,1900-01-01 01:06:13.209000,Green,Track,10.965,28.840999999999998,39.553000000000004
54,P3-1,Dakota Dickerson,48,1:18.251,1900-01-01 01:06:14.982000,Green,Track,10.850999999999999,28.801,38.599000000000004
24,P3-2,Francesco Melandri,46,1:28.436,1900-01-01 01:06:15.834000,Green,Track,12.199000000000002,31.871,44.36600000000001
47,P3-1,Dario Cangialosi,45,1:18.881,1900-01-01 01:06:25.621000,Green,Track,10.931,29.124000000000002,38.826
60,P3-1,Tonis Kasemets,46,1:20.307,1900-01-01 01:06:29.029000,Green,Track,11.782,30.019000000000002,38.506
3,P3-1,Mike Skeen,48,1:17.428,1900-01-01 01:06:34.453000,Green,Track,10.630999999999998,28.794,38.003
46,P3-1,Scott Huffaker,46,1:18.770,1900-01-01 01:06:37.296000,Green,Track,10.833,29.318,38.619
43,P3-1,Stevan McAleer,48,1:17.961,1900-01-01 01:06:41.634000,Green,Track,10.877,28.766,38.318000000000005
21,P3-1,Moritz Kranz,49,1:18.074,1900-01-01 01:07:00.806000,Green,Track,10.745999999999999,28.838,38.49
6,P3-1,Rasmus Lindh,49,1:17.385,1900-01-01 01:07:04.483000,Green,Track,10.651,28.616,38.118
74,P3-1,Courtney Crone,48,1:19.360,1900-01-01 01:07:13.007000,Green,Track,10.796,29.662,38.902
7,P3-1,Trent Hindman,49,1:19.223,1900-01-01 01:07:16.937000,Green,Track,11.863,29.109,38.251
61,P3-2,Danny Kok,45,1:26.859,1900-01-01 01:07:24.120000,Green,Track,12.329,31.988000000000003,42.542
40,P3-1,David Grant,49,1:18.336,1900-01-01 01:07:30.742000,Green,Track,10.909,28.916,38.510999999999996
34,P3-1,Colin Mullan,49,1:18.363,1900-01-01 01:07:31.572000,Green,Track,10.966,28.896,38.501
54,P3-1,Dakota Dickerson,49,1:17.993,1900-01-01 01:07:32.975000,Green,Track,10.824000000000002,28.811,38.358000000000004
24,P3-2,Francesco Melandri,47,1:27.615,1900-01-01 01:07:43.449000,Green,Track,12.162,32.257,43.196000000000005
47,P3-1,Dario Cangialosi,46,1:18.728,1900-01-01 01:07:44.349000,Green,Track,10.814,29.055999999999997,38.858000000000004
60,P3-1,Tonis Kasemets,47,1:17.850,1900-01-01 01:07:46.879000,Green,Track,10.825,28.781999999999996,38.243
3,P3-1,Mike Skeen,49,1:17.530,1900-01-01 01:07:51.983000,Green,Track,10.527999999999999,28.655,38.347
46,P3-1,Scott Huffaker,47,1:18.781,1900-01-01 01:07:56.077000,Green,Track,10.741,29.281999999999996,38.758
43,P3-1,Stevan McAleer,49,1:17.907,1900-01-01 01:07:59.541000,Green,Track,10.915999999999999,28.796999999999997,38.194
21,P3-1,Moritz Kranz,50,1:17.957,1900-01-01 01:08:18.763000,Green,Track,10.737,28.799,38.421
6,P3-1,Rasmus Lindh,50,1:17.333,1900-01-01 01:08:21.816000,Green,Track,10.599,28.697,38.037
74,P3-1,Courtney Crone,49,1:19.146,1900-01-01 01:08:32.153000,Green,Track,10.845999999999998,29.642,38.658
7,P3-1,Trent Hindman,50,1:17.896,1900-01-01 01:08:34.833000,Green,Track,10.844000000000001,28.781999999999996,38.27
40,P3-1,David Grant,50,1:19.874,1900-01-01 01:08:50.616000,Green,Track,10.745999999999999,28.904,40.224000000000004
34,P3-1,Colin Mullan,50,1:19.536,1900-01-01 01:08:51.108000,Green,Track,10.963,28.88,39.693000000000005
54,P3-1,Dakota Dickerson,50,1:18.232,1900-01-01 01:08:51.207000,Green,Track,10.866,28.846,38.52
61,P3-2,Danny Kok,46,1:27.248,1900-01-01 01:08:51.368000,Green,Track,11.880999999999998,31.212,44.155
47,P3-1,Dario Cangialosi,47,1:19.630,1900-01-01 01:09:03.979000,Green,Track,11.206,29.671999999999997,38.751999999999995
60,P3-1,Tonis Kasemets,48,1:18.489,1900-01-01 01:09:05.368000,Green,Track,10.769,28.968000000000004,38.751999999999995
3,P3-1,Mike Skeen,50,1:18.170,1900-01-01 01:09:10.153000,Green,Track,10.599,28.76,38.811
24,P3-2,Francesco Melandri,48,1:28.633,1900-01-01 01:09:12.082000,Green,Track,12.093,32.926,43.614
46,P3-1,Scott Huffaker,48,1:18.474,1900-01-01 01:09:14.551000,Green,Track,10.805,29.06,38.609
43,P3-1,Stevan McAleer,50,1:17.951,1900-01-01 01:09:17.492000,Green,Track,10.799000000000001,28.807,38.345
21,P3-1,Moritz Kranz,51,1:18.142,1900-01-01 01:09:36.905000,Green,Track,10.717,28.872,38.553000000000004
6,P3-1,Rasmus Lindh,51,1:17.330,1900-01-01 01:09:39.146000,Green,Track,10.65,28.662,38.018
74,P3-1,Courtney Crone,50,1:19.167,1900-01-01 01:09:51.320000,Green,Track,10.708,29.447,39.012
