Car,Class,Driver,Lap,Lap Time,Session Time,Flag,Location,S01,S02,S03,S04,S05,S06,S07,S08,S09,S10,S11,S12,SP5
10,P,Jordan Taylor,115,1:18.247,1900-01-01 02:29:14.474000,Green,Track,3.886,6.53,4.484,8.649,7.09,1.838,0.49200000000000005,6.6129999999999995,14.036,14.484000000000002,5.8839999999999995,4.261,166.297
63,GTD,Alessandro Balzan,106,1:22.618,1900-01-01 02:29:14.390000,Green,Track,4.255,7.375,4.47,8.539,7.642,1.984,0.5329999999999999,6.994,15.116,15.398,5.76,4.552,153.505
66,GTLM,Joey Hand,109,1:22.364,1900-01-01 02:29:15.039000,Green,Track,4.28,7.242000000000001,4.361000000000001,8.362,7.476,1.9269999999999998,0.515,7.02,15.209000000000001,15.53,5.893,4.5489999999999995,158.87
67,GTLM,Richard Westbrook,109,1:21.319,1900-01-01 02:29:16.195000,Green,Track,4.186,7.34,4.368,8.356,7.468,1.925,0.518,7.157,14.940999999999999,14.889000000000001,5.635,4.5360000000000005,157.95
33,GTD,Jeroen Bleekemolen,106,1:23.188,1900-01-01 02:29:17.728000,Green,Track,4.246,7.4639999999999995,4.481,8.929,7.702999999999999,1.985,0.532,7.132999999999999,15.142999999999999,15.239,5.712999999999999,4.62,153.79399999999998
14,GTD,Dominik Baumann,107,1:22.092,1900-01-01 02:29:20.168000,Green,Track,4.268,7.329,4.371,8.469,7.645,1.9769999999999999,0.53,6.858,15.019,15.200999999999999,5.836,4.5889999999999995,154.374
86,GTD,Alvaro Parente,107,1:21.573,1900-01-01 02:29:22.274000,Green,Track,4.216,7.303,4.394,8.339,7.56,1.974,0.53,6.81,15.008,15.145999999999999,5.774,4.519,154.374
911,GTLM,Patrick Pilet,109,1:21.077,1900-01-01 02:29:23.932000,Green,Track,4.265,7.266,4.379,8.405,7.495,1.945,0.518,6.909,14.773,14.94,5.681,4.501,157.95
4,GTLM,Oliver Gavin,109,1:20.643,1900-01-01 02:29:25.368000,Green,Track,4.13,7.154,4.363,8.296,7.484,1.933,0.517,6.784,14.812999999999999,14.995,5.682,4.492,158.256
52,P,Sebastian Saavedra,115,1:16.383,1900-01-01 02:29:27.381000,Green,Track,4.251,7.285,4.115,8.04,6.974,1.82,0.489,6.356,13.952,13.538,5.352,4.211,167.317
99,P,Stephen Simpson,115,1:17.347,1900-01-01 02:29:28.491000,Green,Track,4.075,7.625,4.208,8.072000000000001,6.92,1.791,0.48,6.406000000000001,14.207,13.859000000000002,5.496,4.208,170.455
31,P,Felipe Nasr,115,1:17.730,1900-01-01 02:29:32.976000,Green,Track,3.9419999999999997,7.045,4.159,8.35,7.005,1.8330000000000002,0.494,6.502000000000001,14.478,14.315,5.3260000000000005,4.281000000000001,165.62400000000002
7,P,Ricky Taylor,116,1:15.536,1900-01-01 02:29:33.411000,Green,Track,3.8,6.215,3.9389999999999996,7.928,6.882000000000001,1.787,0.48,6.604,14.165999999999999,14.054,5.428999999999999,4.252,170.455
16,GTD,Wolf Henzler,105,1:24.818,1900-01-01 02:29:35.309000,Green,Track,4.455,7.596,4.671,8.728,7.6979999999999995,1.999,0.536,7.167999999999999,15.539000000000001,16.051,5.684,4.6930000000000005,152.64600000000002
22,P,Pipo Derani,115,1:16.428,1900-01-01 02:29:35.535000,Green,Track,3.8110000000000004,6.478,4.021,7.97,6.879,1.795,0.483,6.468,14.945,14.033,5.343999999999999,4.2010000000000005,169.396
6,P,Juan Pablo Montoya,116,1:17.476,1900-01-01 02:29:36.968000,Green,Track,3.824,6.507999999999999,4.055,7.9910000000000005,6.973,1.7990000000000002,0.483,6.524,14.845999999999998,14.249,5.745,4.479,169.396
44,GTD,Andy Lally,106,1:23.141,1900-01-01 02:29:36.999000,Green,Track,4.365,7.417000000000001,4.456,8.463,7.752000000000001,2.012,0.5379999999999999,7.035,15.07,15.58,5.69,4.763,152.078
48,GTD,Bryan Sellers,107,1:24.478,1900-01-01 02:29:39.116000,Green,Track,4.238,7.54,4.466,8.513,7.638999999999999,1.99,0.534,7.011,16.338,15.79,5.85,4.569,153.218
24,GTLM,Jesse Krohn,109,1:21.093,1900-01-01 02:29:41.317000,Green,Track,4.144,7.251,4.3919999999999995,8.517999999999999,7.441,1.916,0.515,6.912000000000001,14.929,14.963,5.582000000000001,4.53,158.87
2,P,Ryan Dalziel,114,1:17.296,1900-01-01 02:29:45.505000,Green,Track,3.843,6.397,4.004,8.006,6.875,1.801,0.485,6.6129999999999995,14.659,14.879000000000001,5.431,4.303,168.697
93,GTD,Lawson Aschenbach,107,1:23.357,1900-01-01 02:29:46.534000,Green,Track,4.266,7.542000000000001,4.423,8.482000000000001,7.595,1.9769999999999999,0.531,6.932,15.222999999999999,15.912,5.8260000000000005,4.648,154.083
15,GTD,Jack Hawksworth,107,1:23.294,1900-01-01 02:29:46.933000,Green,Track,4.244,7.434,4.395,8.564,7.662999999999999,1.98,0.53,6.956,15.135,15.802,5.928,4.663,154.374
38,P,Kyle Masson,114,1:15.499,1900-01-01 02:29:52.782000,Green,Track,3.815,6.492000000000001,4.013,8.008,6.96,1.8030000000000002,0.48200000000000004,6.5120000000000005,13.905,13.865,5.399,4.245,169.747
85,P,Simon Trummer,114,1:15.106,1900-01-01 02:29:53.819000,Green,Track,3.7969999999999997,6.376,3.946,7.946000000000001,6.949,1.808,0.485,6.392,13.894,13.832,5.377000000000001,4.303999999999999,168.697
77,P,Tristan Nunez,116,1:14.750,1900-01-01 02:29:55.094000,Green,Track,3.84,6.325,4.132,7.914,6.956,1.838,0.494,6.409,13.694,13.638,5.28,4.23,165.62400000000002
96,GTD,Bill Auberlen,107,1:22.233,1900-01-01 02:30:00.881000,Green,Track,4.24,7.472,4.5089999999999995,8.649,7.571000000000001,1.964,0.528,6.871,14.998,15.21,5.657,4.564,154.959
75,GTD,Maro Engel,91,1:22.221,1900-01-01 02:30:03.730000,Green,Track,4.231,7.317,4.3839999999999995,8.539,7.664,1.989,0.535,6.888999999999999,15.085,15.286,5.715,4.587,152.931
54,P,Colin Braun,114,1:14.837,1900-01-01 02:30:08.537000,Green,Track,3.753,6.381,3.957,7.851,6.9110000000000005,1.797,0.483,6.308,13.904000000000002,13.875,5.401,4.216,169.396
912,GTLM,Laurens Vanthoor,110,1:20.685,1900-01-01 02:30:21.340000,Green,Track,4.149,7.122999999999999,4.291,8.459,7.593999999999999,1.9580000000000002,0.527,6.879,14.677,14.939,5.638999999999999,4.45,155.253
25,GTLM,Connor De Phillippi,110,1:19.782,1900-01-01 02:30:22.766000,Green,Track,4.119,7.041,4.276,8.282,7.345,1.915,0.515,6.926,14.574000000000002,14.800999999999998,5.507999999999999,4.48,158.87
5,P,Filipe Albuquerque,116,1:15.397,1900-01-01 02:30:24.743000,Green,Track,3.9130000000000003,6.631,4.114,7.818,7.023,1.835,0.0,6.542000000000001,13.737,13.743,5.332000000000001,4.215,0.0
3,GTLM,Jan Magnussen,110,1:20.876,1900-01-01 02:30:30.814000,Green,Track,4.177,7.216,4.382,8.484,7.462000000000001,1.9380000000000002,0.519,6.7989999999999995,14.827,14.982999999999999,5.617999999999999,4.471,157.64600000000002
10,P,Jordan Taylor,116,1:16.479,1900-01-01 02:30:30.953000,Green,Track,3.872,6.541,4.092,8.013,7.032,1.84,0.495,6.603,14.036,14.059000000000001,5.678,4.218,165.28900000000002
58,GTD,Patrick Long,107,1:22.803,1900-01-01 02:30:32.180000,Green,Track,4.33,7.397,4.437,8.415,7.6339999999999995,1.976,0.5329999999999999,7.236000000000001,15.161,15.44,5.687,4.5569999999999995,153.505
66,GTLM,Joey Hand,110,1:21.032,1900-01-01 02:30:36.071000,Green,Track,4.298,7.218999999999999,4.343999999999999,8.426,7.4639999999999995,1.919,0.514,7.022,14.853,14.897,5.546,4.53,159.179
63,GTD,Alessandro Balzan,107,1:23.424,1900-01-01 02:30:37.814000,Green,Track,4.341,7.407,4.418,8.419,7.655,1.982,0.531,7.415,15.302999999999999,15.48,5.831,4.6419999999999995,154.083
67,GTLM,Richard Westbrook,110,1:21.797,1900-01-01 02:30:37.992000,Green,Track,4.155,7.1610000000000005,4.3180000000000005,8.312999999999999,7.462000000000001,1.922,0.515,6.95,15.094000000000001,15.488,5.854,4.565,158.87
33,GTD,Jeroen Bleekemolen,107,1:22.301,1900-01-01 02:30:40.029000,Green,Track,4.248,7.462000000000001,4.4510000000000005,8.484,7.645,1.985,0.5329999999999999,6.99,14.977,15.222000000000001,5.682,4.622,153.505
14,GTD,Dominik Baumann,108,1:22.154,1900-01-01 02:30:42.322000,Green,Track,4.261,7.332000000000001,4.364,8.408999999999999,7.641,1.9780000000000002,0.53,6.922999999999999,15.074000000000002,15.242,5.757000000000001,4.643,154.374
86,GTD,Alvaro Parente,108,1:21.650,1900-01-01 02:30:43.924000,Green,Track,4.22,7.303,4.406000000000001,8.373,7.574,1.975,0.53,6.814,15.095999999999998,15.164000000000001,5.607,4.588,154.374
52,P,Sebastian Saavedra,116,1:16.675,1900-01-01 02:30:44.056000,Green,Track,3.841,6.3660000000000005,4.124,8.312000000000001,6.962000000000001,1.808,0.48700000000000004,6.452000000000001,14.390999999999998,14.21,5.504,4.218,168.00400000000002
99,P,Stephen Simpson,116,1:16.288,1900-01-01 02:30:44.779000,Green,Track,3.8139999999999996,6.412999999999999,3.965,8.075,6.936,1.786,0.478,6.56,14.247,14.314,5.445,4.255,171.168
911,GTLM,Patrick Pilet,110,1:21.536,1900-01-01 02:30:45.468000,Green,Track,4.223,7.282,4.351,8.414,7.48,1.935,0.522,6.8629999999999995,14.850999999999999,15.052999999999999,6.032,4.53,156.74
4,GTLM,Oliver Gavin,110,1:21.960,1900-01-01 02:30:47.328000,Green,Track,4.144,7.401,4.435,8.436,7.4879999999999995,1.9269999999999998,0.515,7.101,15.196,15.103,5.707999999999999,4.506,158.87
7,P,Ricky Taylor,117,1:14.928,1900-01-01 02:30:48.339000,Green,Track,3.838,6.481,3.9730000000000003,7.917999999999999,6.9079999999999995,1.8090000000000002,0.48700000000000004,6.479,13.859000000000002,13.65,5.315,4.211,168.00400000000002
31,P,Felipe Nasr,116,1:16.349,1900-01-01 02:30:49.325000,Green,Track,3.8739999999999997,6.611000000000001,4.27,8.392999999999999,7.044,1.834,0.493,6.475,13.937999999999999,13.878,5.309,4.23,165.96
22,P,Pipo Derani,116,1:14.949,1900-01-01 02:30:50.484000,Green,Track,3.818,6.6370000000000005,4.034,7.939,6.8660000000000005,1.8019999999999998,0.485,6.428,13.724,13.838,5.244,4.1339999999999995,168.697
6,P,Juan Pablo Montoya,117,1:15.343,1900-01-01 02:30:52.311000,Green,Track,3.925,6.4479999999999995,4.041,7.9510000000000005,6.974,1.806,0.486,6.461,13.955,13.727,5.34,4.229,168.35
16,GTD,Wolf Henzler,106,1:24.436,1900-01-01 02:30:59.745000,Green,Track,4.453,7.547000000000001,4.704,8.74,7.752000000000001,2.0069999999999997,0.539,7.31,15.263,15.764000000000001,5.649,4.708,151.796
44,GTD,Andy Lally,107,1:23.236,1900-01-01 02:31:00.235000,Green,Track,4.36,7.461,4.494,8.558,7.815,2.012,0.54,6.973,15.242,15.369000000000002,5.716,4.696000000000001,151.515
48,GTD,Bryan Sellers,108,1:22.400,1900-01-01 02:31:01.516000,Green,Track,4.243,7.372999999999999,4.393,8.472000000000001,7.626,1.984,0.5329999999999999,7.044,15.155999999999999,15.267999999999999,5.76,4.548,153.505
24,GTLM,Jesse Krohn,110,1:21.061,1900-01-01 02:31:02.378000,Green,Track,4.102,7.143,4.353,8.4,7.683,1.942,0.521,6.91,14.860999999999999,15.0,5.577999999999999,4.5680000000000005,157.041
2,P,Ryan Dalziel,115,1:17.022,1900-01-01 02:31:02.527000,Green,Track,3.884,6.5,4.031000000000001,8.115,6.891,1.801,0.485,6.635,14.232999999999999,14.425,5.691,4.331,168.697
93,GTD,Lawson Aschenbach,108,1:22.675,1900-01-01 02:31:09.209000,Green,Track,4.256,7.473,4.381,8.437000000000001,7.611000000000001,1.984,0.5329999999999999,7.007000000000001,15.219000000000001,15.447000000000001,5.697,4.63,153.505
38,P,Kyle Masson,115,1:16.556,1900-01-01 02:31:09.338000,Green,Track,3.792,6.496,3.991,8.01,6.935,1.795,0.48100000000000004,6.426,14.09,14.424000000000001,5.775,4.341,170.1
85,P,Simon Trummer,115,1:16.294,1900-01-01 02:31:10.113000,Green,Track,3.779,6.305,3.9360000000000004,7.968,6.937,1.8019999999999998,0.484,6.394,14.012,14.35,5.907,4.42,169.046
15,GTD,Jack Hawksworth,108,1:23.143,1900-01-01 02:31:10.076000,Green,Track,4.262,7.507000000000001,4.442,8.574,7.653,1.984,0.531,6.968,15.17,15.63,5.718999999999999,4.703,154.083
77,P,Tristan Nunez,117,1:15.140,1900-01-01 02:31:10.234000,Green,Track,3.824,6.357,4.046,7.8870000000000005,6.949,1.831,0.493,6.42,13.612,13.792,5.648,4.281000000000001,165.96
96,GTD,Bill Auberlen,108,1:21.717,1900-01-01 02:31:22.598000,Green,Track,4.23,7.322,4.375,8.448,7.62,1.9709999999999999,0.529,6.877999999999999,14.942,15.164000000000001,5.662999999999999,4.575,154.666
54,P,Colin Braun,115,1:15.665,1900-01-01 02:31:24.202000,Green,Track,3.764,6.433,3.9819999999999998,7.888,6.928,1.791,0.48,6.417999999999999,14.373,13.917,5.4479999999999995,4.243,170.455
75,GTD,Maro Engel,92,1:22.220,1900-01-01 02:31:25.950000,Green,Track,4.252,7.361000000000001,4.402,8.379,7.678,1.9969999999999999,0.535,6.9639999999999995,15.043,15.354000000000001,5.667999999999999,4.587,152.931
912,GTLM,Laurens Vanthoor,111,1:20.322,1900-01-01 02:31:41.662000,Green,Track,4.147,7.145,4.317,8.265,7.445,1.9469999999999998,0.52,6.73,14.638,15.025,5.69,4.453,157.343
5,P,Filipe Albuquerque,117,1:17.231,1900-01-01 02:31:41.974000,Green,Track,3.8739999999999997,6.632000000000001,4.133,7.88,7.037000000000001,1.83,0.491,6.934,14.737,14.047,5.402,4.234,166.636
25,GTLM,Connor De Phillippi,111,1:21.026,1900-01-01 02:31:43.792000,Green,Track,4.104,7.136,4.313,8.267999999999999,7.263,1.899,0.511,6.932,15.465,15.07,5.556,4.5089999999999995,160.114
10,P,Jordan Taylor,117,1:15.604,1900-01-01 02:31:46.557000,Green,Track,3.859,6.545,4.078,8.087,7.086,1.8559999999999999,0.499,6.345,13.802,13.73,5.492999999999999,4.224,163.96400000000003
3,GTLM,Jan Magnussen,111,1:20.883,1900-01-01 02:31:51.697000,Green,Track,4.258,7.215,4.328,8.282,7.4910000000000005,1.9340000000000002,0.519,6.809,14.93,15.030999999999999,5.565,4.521,157.64600000000002
58,GTD,Patrick Long,108,1:22.474,1900-01-01 02:31:54.654000,Green,Track,4.31,7.449,4.42,8.507,7.694,1.986,0.532,6.872999999999999,14.995,15.502,5.6579999999999995,4.548,153.79399999999998
66,GTLM,Joey Hand,111,1:20.946,1900-01-01 02:31:57.017000,Green,Track,4.225,7.125,4.36,8.294,7.468,1.93,0.517,6.9239999999999995,14.939,14.977,5.6770000000000005,4.51,158.256
67,GTLM,Richard Westbrook,111,1:21.004,1900-01-01 02:31:58.996000,Green,Track,4.22,7.497000000000001,4.368,8.255,7.476,1.929,0.518,6.891,14.776,14.964,5.586,4.524,157.95
52,P,Sebastian Saavedra,117,1:16.976,1900-01-01 02:32:01.032000,Green,Track,3.932,6.566,4.093,8.329,6.981,1.8119999999999998,0.48700000000000004,6.412999999999999,14.210999999999999,14.247,5.643,4.262,168.00400000000002
63,GTD,Alessandro Balzan,108,1:23.136,1900-01-01 02:32:00.950000,Green,Track,4.355,7.975,4.477,8.414,7.627000000000001,1.98,0.531,6.946000000000001,15.182,15.307,5.787000000000001,4.555,154.083
99,P,Stephen Simpson,117,1:16.824,1900-01-01 02:32:01.603000,Green,Track,3.938,6.757000000000001,4.01,7.899,6.907,1.7819999999999998,0.47700000000000004,6.412000000000001,14.373,14.585999999999999,5.43,4.253,171.52700000000002
33,GTD,Jeroen Bleekemolen,108,1:22.694,1900-01-01 02:32:02.723000,Green,Track,4.258,7.482,4.401,8.365,7.624,1.98,0.531,6.955,14.972999999999999,15.49,5.997000000000001,4.638,154.083
7,P,Ricky Taylor,118,1:16.639,1900-01-01 02:32:04.978000,Green,Track,3.7680000000000002,6.561,4.016,7.978,6.914,1.7890000000000001,0.48100000000000004,6.61,14.5,14.07,5.5889999999999995,4.363,170.1
14,GTD,Dominik Baumann,109,1:22.584,1900-01-01 02:32:04.906000,Green,Track,4.274,7.362,4.4030000000000005,8.439,7.685,1.98,0.53,6.925,15.261,15.35,5.757000000000001,4.618,154.374
31,P,Felipe Nasr,117,1:17.583,1900-01-01 02:32:06.908000,Green,Track,3.8680000000000003,6.481,4.044,7.968999999999999,7.016,1.828,0.49200000000000005,6.544,14.618,14.615,5.537999999999999,4.57,166.297
86,GTD,Alvaro Parente,109,1:23.422,1900-01-01 02:32:07.346000,Green,Track,4.276,7.499,4.385,8.354,7.591,1.976,0.53,6.914,15.539000000000001,15.616,5.827000000000001,4.915,154.374
911,GTLM,Patrick Pilet,111,1:22.076,1900-01-01 02:32:07.544000,Green,Track,4.223,7.336,4.373,8.514,7.468999999999999,1.9340000000000002,0.519,7.146,14.995999999999999,15.254000000000001,5.728,4.584,157.64600000000002
22,P,Pipo Derani,117,1:17.130,1900-01-01 02:32:07.614000,Green,Track,3.7689999999999997,6.603,3.991,7.947,6.8389999999999995,1.787,0.48200000000000004,6.961,14.319,14.248,5.854,4.33,169.747
6,P,Juan Pablo Montoya,118,1:15.657,1900-01-01 02:32:07.968000,Green,Track,3.8089999999999997,6.3389999999999995,4.005,7.85,6.9670000000000005,1.805,0.485,6.457000000000001,14.245,14.120999999999999,5.313,4.261,168.697
4,GTLM,Oliver Gavin,111,1:22.756,1900-01-01 02:32:10.084000,Green,Track,4.136,7.294,4.382,8.455,7.513,1.926,0.516,7.058,15.558,15.65,5.684,4.584,158.562
2,P,Ryan Dalziel,116,1:16.153,1900-01-01 02:32:18.680000,Green,Track,3.889,6.687,4.126,8.203,6.8870000000000005,1.808,0.48700000000000004,6.586,14.044,13.886,5.38,4.17,168.00400000000002
44,GTD,Andy Lally,108,1:23.684,1900-01-01 02:32:23.919000,Green,Track,4.362,7.51,4.52,8.545,7.752000000000001,2.001,0.536,7.156000000000001,15.120999999999999,15.655,5.7829999999999995,4.743,152.64600000000002
48,GTD,Bryan Sellers,109,1:24.134,1900-01-01 02:32:25.650000,Green,Track,4.229,7.379,4.476,8.558,7.642,1.979,0.53,7.222,16.3,15.353,5.899,4.567,154.374
24,GTLM,Jesse Krohn,111,1:23.730,1900-01-01 02:32:26.108000,Green,Track,4.181,7.308,4.341,8.533999999999999,7.468,1.912,0.513,7.131,16.614,15.444,5.617000000000001,4.667,159.49
38,P,Kyle Masson,116,1:16.899,1900-01-01 02:32:26.237000,Green,Track,3.821,6.656000000000001,4.09,8.026,6.9510000000000005,1.795,0.48100000000000004,6.5489999999999995,13.959000000000001,14.478,5.746,4.3469999999999995,170.1
77,P,Tristan Nunez,118,1:17.040,1900-01-01 02:32:27.274000,Green,Track,3.944,6.832000000000001,4.13,8.007,6.992999999999999,1.835,0.494,6.547000000000001,13.710999999999999,14.710999999999999,5.545,4.291,165.62400000000002
85,P,Simon Trummer,116,1:18.009,1900-01-01 02:32:28.122000,Green,Track,4.055,7.867000000000001,4.28,8.13,6.9670000000000005,1.8090000000000002,0.485,6.4270000000000005,14.229000000000001,13.927999999999999,5.545,4.287,168.697
16,GTD,Wolf Henzler,107,1:28.336,1900-01-01 02:32:28.081000,Green,Track,4.448,7.621,4.574,8.535,7.742000000000001,2.006,0.5379999999999999,8.024,17.067999999999998,16.942999999999998,6.082999999999999,4.754,152.078
93,GTD,Lawson Aschenbach,109,1:23.146,1900-01-01 02:32:32.355000,Green,Track,4.28,7.492000000000001,4.419,8.562999999999999,7.619,1.976,0.529,7.004,15.205,15.565999999999999,5.7989999999999995,4.694,154.666
15,GTD,Jack Hawksworth,109,1:23.175,1900-01-01 02:32:33.251000,Green,Track,4.376,7.667000000000001,4.486000000000001,8.578,7.644,1.976,0.53,6.9239999999999995,15.21,15.36,5.78,4.644,154.374
54,P,Colin Braun,116,1:15.430,1900-01-01 02:32:39.632000,Green,Track,3.7769999999999997,6.52,3.99,8.04,6.981,1.805,0.484,6.352,13.985,13.775,5.417999999999999,4.303,169.046
96,GTD,Bill Auberlen,109,1:22.091,1900-01-01 02:32:44.689000,Green,Track,4.22,7.34,4.38,8.597999999999999,7.65,1.972,0.529,6.834,15.129000000000001,15.213,5.645,4.581,154.666
75,GTD,Maro Engel,93,1:22.062,1900-01-01 02:32:48.012000,Green,Track,4.248,7.44,4.414,8.365,7.638999999999999,1.9869999999999999,0.5329999999999999,6.939,14.974,15.267000000000001,5.6739999999999995,4.582,153.505
5,P,Filipe Albuquerque,118,1:16.529,1900-01-01 02:32:58.503000,Green,Track,4.1,6.973,4.143,7.955,7.069,1.839,0.495,6.591,13.972000000000001,13.817,5.3420000000000005,4.2330000000000005,165.28900000000002
912,GTLM,Laurens Vanthoor,112,1:20.641,1900-01-01 02:33:02.303000,Green,Track,4.178999999999999,7.2170000000000005,4.434,8.3,7.494,1.942,0.524,6.7620000000000005,14.704,14.975999999999999,5.654,4.455,156.142
10,P,Jordan Taylor,118,1:16.334,1900-01-01 02:33:02.891000,Green,Track,3.838,6.476,4.0680000000000005,7.9910000000000005,7.0120000000000005,1.834,0.494,6.635,14.3,14.046,5.398,4.242,165.62400000000002
25,GTLM,Connor De Phillippi,112,1:20.288,1900-01-01 02:33:04.080000,Green,Track,4.122,7.112,4.2989999999999995,8.327,7.3229999999999995,1.909,0.513,6.904,14.56,15.054,5.646,4.519,159.49
3,GTLM,Jan Magnussen,112,1:20.874,1900-01-01 02:33:12.571000,Green,Track,4.135,7.212999999999999,4.331,8.347999999999999,7.441,1.929,0.518,6.813,14.964,15.039000000000001,5.593,4.55,157.95
58,GTD,Patrick Long,109,1:22.542,1900-01-01 02:33:17.196000,Green,Track,4.279,7.39,4.441,8.382,7.681,1.9809999999999999,0.5329999999999999,7.006,15.106,15.543,5.5920000000000005,4.6080000000000005,153.505
52,P,Sebastian Saavedra,118,1:16.482,1900-01-01 02:33:17.514000,Green,Track,3.932,6.5329999999999995,3.966,8.009,6.952999999999999,1.805,0.485,6.337999999999999,14.07,14.662,5.4479999999999995,4.281000000000001,168.697
66,GTLM,Joey Hand,112,1:21.398,1900-01-01 02:33:18.415000,Green,Track,4.2010000000000005,7.122999999999999,4.336,8.378,7.449,1.9269999999999998,0.517,6.912000000000001,14.829,15.514000000000001,5.694,4.518,158.256
99,P,Stephen Simpson,118,1:17.431,1900-01-01 02:33:19.034000,Green,Track,4.037,6.942,4.031000000000001,8.031,6.955,1.79,0.478,6.5489999999999995,14.683,14.244000000000002,5.343999999999999,4.3469999999999995,171.168
67,GTLM,Richard Westbrook,112,1:21.219,1900-01-01 02:33:20.215000,Green,Track,4.1530000000000005,7.15,4.342,8.332,7.472,1.925,0.515,6.981,14.919,15.296,5.56,4.574,158.87
7,P,Ricky Taylor,119,1:16.736,1900-01-01 02:33:21.714000,Green,Track,3.8689999999999998,6.641,4.053,8.121,6.947,1.797,0.483,6.5520000000000005,14.642000000000001,14.209000000000001,5.209,4.213,169.396
63,GTD,Alessandro Balzan,109,1:22.560,1900-01-01 02:33:23.510000,Green,Track,4.313,7.519,4.44,8.365,7.606,1.9780000000000002,0.531,6.997000000000001,15.113,15.417,5.7139999999999995,4.567,154.083
31,P,Felipe Nasr,118,1:17.774,1900-01-01 02:33:24.682000,Green,Track,3.96,6.67,4.056,8.037,6.999,1.824,0.49200000000000005,6.597,14.247,15.387,5.294,4.211,166.297
22,P,Pipo Derani,118,1:17.604,1900-01-01 02:33:25.218000,Green,Track,3.8789999999999996,6.7139999999999995,3.986,8.04,6.843,1.784,0.48,6.569,14.081,15.602,5.471,4.155,170.455
33,GTD,Jeroen Bleekemolen,109,1:23.466,1900-01-01 02:33:26.189000,Green,Track,4.26,7.494,4.426,8.538,7.654,1.98,0.531,6.994,15.040999999999999,15.962,5.877000000000001,4.709,154.083
6,P,Juan Pablo Montoya,119,1:18.652,1900-01-01 02:33:26.620000,Green,Track,4.095,7.11,4.091,8.0,7.028,1.807,0.485,6.816,14.944,14.574000000000002,5.341,4.361000000000001,168.697
14,GTD,Dominik Baumann,110,1:23.694,1900-01-01 02:33:28.600000,Green,Track,4.291,7.402,4.4,8.467,7.695,1.973,0.527,7.082000000000001,15.424000000000001,15.993,5.79,4.65,155.253
911,GTLM,Patrick Pilet,112,1:21.780,1900-01-01 02:33:29.324000,Green,Track,4.199,7.4879999999999995,4.524,8.616,7.546,1.939,0.523,6.879,14.904000000000002,15.067,5.632999999999999,4.462,156.44
4,GTLM,Oliver Gavin,112,1:22.171,1900-01-01 02:33:32.255000,Green,Track,4.206,7.301,4.446000000000001,8.495,7.513999999999999,1.933,0.519,7.091,15.158,15.319,5.621,4.5680000000000005,157.64600000000002
86,GTD,Alvaro Parente,110,1:25.901,1900-01-01 02:33:33.247000,Green,Track,4.445,9.459,4.81,8.789,7.597,1.97,0.528,7.15,15.455,15.374,5.778,4.546,154.959
2,P,Ryan Dalziel,117,1:15.636,1900-01-01 02:33:34.316000,Green,Track,3.855,6.523,3.9789999999999996,8.027999999999999,6.892,1.807,0.486,6.5489999999999995,13.985999999999999,13.939,5.377999999999999,4.2139999999999995,168.35
38,P,Kyle Masson,117,1:16.724,1900-01-01 02:33:42.961000,Green,Track,3.924,7.291,4.154,8.042,6.935,1.79,0.48,6.718,13.86,13.825,5.473,4.232,170.455
77,P,Tristan Nunez,119,1:17.927,1900-01-01 02:33:45.201000,Green,Track,3.92,6.803999999999999,4.207,8.423,7.013999999999999,1.839,0.494,6.6979999999999995,14.719000000000001,14.273,5.291,4.245,165.62400000000002
85,P,Simon Trummer,117,1:17.686,1900-01-01 02:33:45.808000,Green,Track,3.813,6.562,4.1419999999999995,8.746,6.981,1.8030000000000002,0.486,6.603,14.397,14.455,5.401,4.297,168.35
44,GTD,Andy Lally,109,1:23.328,1900-01-01 02:33:47.247000,Green,Track,4.355,7.34,4.463,8.437000000000001,7.747999999999999,2.01,0.539,7.18,15.149000000000001,15.731,5.705,4.671,151.796
24,GTLM,Jesse Krohn,112,1:22.160,1900-01-01 02:33:48.268000,Green,Track,4.239,7.402,4.535,8.932,7.414,1.901,0.509,6.934,15.25,14.967,5.5360000000000005,4.541,160.743
48,GTD,Bryan Sellers,110,1:23.476,1900-01-01 02:33:49.126000,Green,Track,4.266,7.46,4.4830000000000005,8.64,7.68,1.985,0.532,7.091,15.200999999999999,15.797,5.794,4.547,153.79399999999998
16,GTD,Wolf Henzler,108,1:27.058,1900-01-01 02:33:55.139000,Green,Track,4.519,7.827999999999999,4.7,8.955,7.801,2.009,0.5379999999999999,7.782,15.857999999999999,16.337,5.817,4.914,152.078
93,GTD,Lawson Aschenbach,110,1:23.094,1900-01-01 02:33:55.449000,Green,Track,4.28,7.472,4.376,8.477,7.614,1.98,0.531,7.039,15.302,15.581,5.837000000000001,4.605,154.083
54,P,Colin Braun,117,1:16.390,1900-01-01 02:33:56.022000,Green,Track,3.78,6.416,3.951,8.014,6.938,1.794,0.48100000000000004,6.478,13.972999999999999,14.350999999999999,5.787999999999999,4.426,170.1
15,GTD,Jack Hawksworth,110,1:22.720,1900-01-01 02:33:55.971000,Green,Track,4.238,7.41,4.405,8.529,7.642,1.976,0.53,6.912000000000001,15.239,15.436,5.752999999999999,4.65,154.374
