"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","SP5"
"24","GTLM","John Edwards","5","1:20.217","7:17.329","Green","Track","4.296","7.207","4.308","8.157","7.371","1.909","0.513","6.995","14.646","14.876","5.459","4.480","159.490"
"66","GTLM","Dirk Mueller","5","1:19.774","7:19.176","Green","Track","4.216","6.947","4.263","8.108","7.472","1.935","0.521","7.154","14.473","14.732","5.395","4.558","157.041"
"67","GTLM","Ryan Briscoe","5","1:20.139","7:20.589","Green","Track","4.229","7.047","4.356","8.215","7.470","1.940","0.519","6.989","14.633","14.779","5.403","4.559","157.646"
"4","GTLM","Tommy Milner","5","1:20.248","7:21.105","Green","Track","4.191","7.080","4.362","8.268","7.468","1.928","0.518","6.959","14.720","14.725","5.474","4.555","157.950"
"15","GTD","Jack Hawksworth","5","1:20.944","7:23.095","Green","Track","4.232","7.165","4.348","8.347","7.617","1.979","0.532","6.830","14.815","14.864","5.647","4.568","153.794"
"14","GTD","Kyle Marcelli","5","1:20.758","7:24.006","Green","Track","4.204","7.185","4.325","8.234","7.576","1.963","0.528","6.894","14.833","14.973","5.477","4.566","154.959"
"86","GTD","Katherine Legge","5","1:22.268","7:28.613","Green","Track","4.321","7.433","4.349","8.376","7.595","1.985","0.533","7.096","14.993","15.237","5.739","4.611","153.505"
"48","GTD","Madison Snow","5","1:22.275","7:28.944","Green","Track","4.328","7.378","4.418","8.345","7.619","1.976","0.530","7.141","15.053","15.195","5.706","4.586","154.374"
"96","GTD","Dillon Machavern","5","1:22.512","7:29.386","Green","Track","4.298","7.422","4.456","8.530","7.545","1.942","0.522","7.225","15.173","15.142","5.713","4.544","156.740"
"93","GTD","Justin Marks","5","1:22.777","7:30.039","Green","Track","4.325","7.481","4.380","8.390","7.600","1.970","0.525","7.204","15.164","15.344","0.000","0.000","155.844"
"58","GTD","Christina Nielsen","5","1:23.407","7:36.519","Green","Track","4.320","7.453","4.442","8.537","7.679","1.996","0.535","7.150","15.274","15.522","5.813","4.686","152.931"
"63","GTD","Cooper MacNeil","5","1:23.589","7:36.916","Green","Track","4.328","7.499","4.451","8.573","7.640","1.987","0.534","7.130","15.285","15.572","5.883","4.707","153.218"
"16","GTD","Michael Schein","5","1:23.346","7:37.252","Green","Track","4.364","7.460","4.440","8.739","7.640","1.980","0.532","7.051","15.255","15.349","5.889","4.647","153.794"
"33","GTD","Ben Keating","5","1:23.467","7:37.618","Green","Track","4.367","7.536","4.430","8.598","7.619","1.980","0.532","7.245","15.469","15.296","5.703","4.692","153.794"
"44","GTD","John Potter","5","1:23.564","7:38.187","Green","Track","4.360","7.460","4.471","8.488","7.743","1.998","0.535","7.160","15.396","15.425","5.778","4.750","152.931"
"75","GTD","Kenny Habul","5","1:23.726","7:38.598","Green","Track","4.361","7.552","4.473","8.566","7.688","1.991","0.534","7.368","15.611","15.206","5.645","4.731","153.218"
"7","P","Helio Castroneves","6","1:14.461","7:59.075","Green","Track","3.828","6.157","3.995","7.787","6.923","1.808","0.489","6.652","13.796","13.634","5.209","4.183","167.317"
"6","P","Dane Cameron","6","1:14.460","7:59.604","Green","Track","3.838","6.232","3.987","7.908","6.924","1.803","0.486","6.544","13.779","13.510","5.233","4.216","168.350"
"77","P","Oliver Jarvis","6","1:14.421","8:00.160","Green","Track","3.806","6.355","3.970","7.854","6.955","1.832","0.494","6.597","13.664","13.484","5.163","4.247","165.624"
"55","P","Jonathan Bomarito","6","1:14.451","8:00.943","Green","Track","3.813","6.360","3.968","7.875","6.909","1.825","0.493","6.637","13.659","13.573","5.155","4.184","165.960"
"10","P","Renger Van Der Zande","6","1:14.987","8:03.730","Green","Track","3.917","6.400","4.063","7.884","7.086","1.859","0.501","6.557","13.516","13.738","5.230","4.236","163.310"
"5","P","Joao Barbosa","6","1:15.037","8:05.084","Green","Track","3.858","6.298","4.007","7.872","7.038","1.842","0.496","6.690","13.685","13.780","5.205","4.266","164.956"
"52","P","Gustavo Yacaman","6","1:14.871","8:05.704","Green","Track","3.905","6.411","3.948","7.798","6.961","1.819","0.490","6.569","13.867","13.710","5.186","4.207","166.976"
"99","P","Misha Goikhberg","6","1:15.297","8:06.829","Green","Track","3.811","6.483","3.979","7.921","6.897","1.798","0.482","6.645","13.889","13.763","5.405","4.224","169.747"
"38","P","James French","6","1:15.290","8:09.339","Green","Track","3.845","6.330","3.985","7.895","6.904","1.793","0.482","6.891","13.879","13.743","5.276","4.267","169.747"
"31","P","Eric Curran","6","1:15.641","8:10.406","Green","Track","3.895","6.399","4.073","7.973","7.050","1.840","0.496","6.742","13.772","13.856","5.304","4.241","164.956"
"54","P","Jonathan Bennett","6","1:18.363","8:30.010","Green","Track","3.965","6.665","4.111","8.323","6.965","1.806","0.485","6.885","14.781","14.476","5.488","4.413","168.697"
"85","P","Robert Alon","6","1:15.660","8:30.169","Green","Track","3.865","6.400","3.897","7.908","6.971","1.817","0.487","6.488","13.671","14.318","5.556","4.282","168.004"
"22","P","Johannes van Overbeek","6","1:27.404","8:31.805","Green","Track","12.592","8.807","4.163","8.147","6.947","1.811","0.488","6.593","14.204","13.971","5.448","4.233","167.660"
"911","GTLM","Nick Tandy","6","1:20.736","8:35.146","Green","Track","4.192","7.455","4.469","8.319","7.442","1.948","0.522","6.795","14.812","14.825","5.500","4.457","156.740"
"912","GTLM","Earl Bamber","6","1:20.313","8:35.769","Green","Track","4.186","7.130","4.404","8.229","7.440","1.947","0.522","6.877","14.654","14.943","5.509","4.472","156.740"
"25","GTLM","Alexander Sims","6","1:19.703","8:36.226","Green","Track","4.089","7.074","4.277","8.140","7.340","1.908","0.513","6.963","14.728","14.724","5.557","4.390","159.490"
"3","GTLM","Antonio Garcia","6","1:19.781","8:36.752","Green","Track","4.134","7.021","4.317","8.221","7.429","1.933","0.519","6.805","14.654","14.794","5.467","4.487","157.646"
"24","GTLM","John Edwards","6","1:19.966","8:37.295","Green","Track","4.136","7.074","4.263","8.273","7.349","1.907","0.512","6.941","14.624","14.959","5.431","4.497","159.801"
"66","GTLM","Dirk Mueller","6","1:19.755","8:38.931","Green","Track","4.219","6.989","4.327","8.161","7.476","1.941","0.520","6.941","14.519","14.683","5.451","4.528","157.343"
"67","GTLM","Ryan Briscoe","6","1:20.269","8:40.858","Green","Track","4.178","7.040","4.329","8.270","7.494","1.933","0.519","6.890","14.610","14.942","5.475","4.589","157.646"
"4","GTLM","Tommy Milner","6","1:20.033","8:41.138","Green","Track","4.158","7.161","4.324","8.155","7.408","1.923","0.515","6.915","14.658","14.739","5.582","4.495","158.870"
"15","GTD","Jack Hawksworth","6","1:20.536","8:43.631","Green","Track","4.216","7.145","4.323","8.218","7.607","1.982","0.532","6.795","14.639","14.917","5.602","4.560","153.794"
"14","GTD","Kyle Marcelli","6","1:20.796","8:44.802","Green","Track","4.209","7.187","4.327","8.222","7.596","1.970","0.529","6.888","14.793","14.937","5.586","4.552","154.666"
"86","GTD","Katherine Legge","6","1:22.022","8:50.635","Green","Track","4.264","7.335","4.392","8.477","7.587","1.991","0.535","6.948","14.983","15.303","5.682","4.525","152.931"
"48","GTD","Madison Snow","6","1:22.102","8:51.046","Green","Track","4.277","7.254","4.401","8.419","7.609","1.987","0.534","6.996","15.117","15.276","5.656","4.576","153.218"
"96","GTD","Dillon Machavern","6","1:22.057","8:51.443","Green","Track","4.238","7.235","4.381","8.538","7.496","1.944","0.523","7.151","15.033","15.198","5.772","4.548","156.440"
"93","GTD","Justin Marks","6","1:22.047","8:52.086","Green","Track","4.283","7.235","4.328","8.407","7.619","1.982","0.530","7.060","14.973","15.224","0.000","0.000","154.374"
"58","GTD","Christina Nielsen","6","1:23.387","8:59.906","Green","Track","4.332","7.499","4.451","8.504","7.664","1.991","0.535","7.144","15.325","15.431","5.813","4.698","152.931"
"63","GTD","Cooper MacNeil","6","1:23.259","9:00.175","Green","Track","4.375","7.390","4.390","8.471","7.628","1.983","0.533","7.183","15.342","15.406","5.860","4.698","153.505"
"16","GTD","Michael Schein","6","1:23.384","9:00.636","Green","Track","4.358","7.466","4.389","8.656","7.659","1.991","0.534","7.027","15.408","15.356","5.877","4.663","153.218"
"33","GTD","Ben Keating","6","1:23.371","9:00.989","Green","Track","4.307","7.403","4.443","8.600","7.615","1.981","0.533","7.098","15.525","15.401","5.784","4.681","153.505"
"44","GTD","John Potter","6","1:23.395","9:01.582","Green","Track","4.355","7.358","4.431","8.490","7.762","2.005","0.538","7.032","15.309","15.484","5.861","4.770","152.078"
"75","GTD","Kenny Habul","6","1:23.211","9:01.809","Green","Track","4.305","7.801","4.461","8.408","7.670","1.993","0.535","7.035","15.270","15.474","5.602","4.657","152.931"
"7","P","Helio Castroneves","7","1:14.587","9:13.662","Green","Track","3.806","6.287","4.059","7.723","6.933","1.811","0.487","6.717","13.701","13.609","5.236","4.218","168.004"
"6","P","Dane Cameron","7","1:14.505","9:14.109","Green","Track","3.829","6.274","3.981","7.860","6.920","1.804","0.486","6.565","13.805","13.416","5.294","4.271","168.350"
"77","P","Oliver Jarvis","7","1:14.529","9:14.689","Green","Track","3.807","6.414","4.001","7.899","6.951","1.831","0.494","6.596","13.698","13.414","5.219","4.205","165.624"
"55","P","Jonathan Bomarito","7","1:14.347","9:15.290","Green","Track","3.823","6.386","4.053","7.871","6.943","1.833","0.494","6.521","13.676","13.404","5.167","4.176","165.624"
"10","P","Renger Van Der Zande","7","1:15.451","9:19.181","Green","Track","3.890","6.454","4.060","7.768","7.124","1.858","0.498","6.921","13.682","13.732","5.180","4.284","164.294"
"5","P","Joao Barbosa","7","1:15.531","9:20.615","Green","Track","3.879","6.366","3.993","7.773","7.039","1.842","0.495","6.788","14.219","13.667","5.231","4.239","165.289"
"52","P","Gustavo Yacaman","7","1:15.597","9:21.301","Green","Track","3.876","6.484","3.958","7.709","6.946","1.814","0.487","6.753","14.337","13.746","5.248","4.239","168.004"
"99","P","Misha Goikhberg","7","1:15.336","9:22.165","Green","Track","3.820","6.426","3.997","7.888","6.911","1.800","0.481","6.576","14.344","13.629","5.227","4.237","170.100"
"2","P","Scott Sharp","6","2:10.124","9:24.595","Green","Track","46.898","10.222","4.848","9.118","7.120","1.842","0.495","7.751","16.714","14.877","5.805","4.434","165.289"
"38","P","James French","7","1:15.463","9:24.802","Green","Track","3.855","6.306","4.034","7.971","6.953","1.800","0.483","6.795","13.960","13.717","5.357","4.232","169.396"
"31","P","Eric Curran","7","1:15.708","9:26.114","Green","Track","3.870","6.515","4.102","7.937","7.087","1.849","0.497","6.745","13.857","13.766","5.315","4.168","164.624"
"54","P","Jonathan Bennett","7","1:18.440","9:48.450","Green","Track","3.949","6.741","4.072","8.140","6.951","1.807","0.484","7.065","15.119","14.332","5.444","4.336","169.046"
"85","P","Robert Alon","7","1:18.728","9:48.897","Green","Track","3.954","6.946","4.083","8.058","6.953","1.813","0.485","6.842","15.295","14.417","5.487","4.395","168.697"
"22","P","Johannes van Overbeek","7","1:17.484","9:49.289","Green","Track","3.846","6.436","3.999","8.027","6.936","1.811","0.487","6.580","14.894","14.527","5.691","4.250","168.004"
"911","GTLM","Nick Tandy","7","1:19.875","9:55.021","Green","Track","4.161","7.036","4.288","8.205","7.443","1.951","0.523","6.835","14.648","14.888","5.480","4.417","156.440"
"912","GTLM","Earl Bamber","7","1:20.006","9:55.775","Green","Track","4.168","7.015","4.367","8.148","7.428","1.947","0.523","6.869","14.679","14.900","5.485","4.477","156.440"
"25","GTLM","Alexander Sims","7","1:20.339","9:56.565","Green","Track","4.180","7.140","4.344","8.191","7.356","1.914","0.523","7.017","14.783","14.842","5.615","4.434","156.440"
"3","GTLM","Antonio Garcia","7","1:20.193","9:56.945","Green","Track","4.125","7.048","4.348","8.293","7.411","1.932","0.518","6.904","14.746","14.857","5.511","4.500","157.950"
"24","GTLM","John Edwards","7","1:20.369","9:57.664","Green","Track","4.157","6.991","4.352","8.197","7.395","1.916","0.515","7.112","14.794","14.937","5.513","4.490","158.870"
"66","GTLM","Dirk Mueller","7","1:19.708","9:58.639","Green","Track","4.188","6.928","4.305","8.221","7.518","1.944","0.521","6.987","14.475","14.639","5.455","4.527","157.041"
"67","GTLM","Ryan Briscoe","7","1:20.386","10:01.244","Green","Track","4.189","6.982","4.335","8.363","7.571","1.932","0.517","6.998","14.730","14.840","5.390","4.539","158.256"
"4","GTLM","Tommy Milner","7","1:20.644","10:01.782","Green","Track","4.174","7.141","4.313","8.279","7.407","1.910","0.510","7.118","14.830","14.931","5.560","4.471","160.428"
"15","GTD","Jack Hawksworth","7","1:20.906","10:04.537","Green","Track","4.206","7.197","4.333","8.259","7.646","1.989","0.536","6.827","14.777","14.938","5.630","4.568","152.646"
"14","GTD","Kyle Marcelli","7","1:21.086","10:05.888","Green","Track","4.207","7.162","4.317","8.248","7.591","1.972","0.529","6.998","14.935","15.035","5.557","4.535","154.666"
"86","GTD","Katherine Legge","7","1:21.676","10:12.311","Green","Track","4.240","7.294","4.365","8.397","7.613","1.993","0.535","7.026","14.846","15.208","5.628","4.531","152.931"
"48","GTD","Madison Snow","7","1:21.592","10:12.638","Green","Track","4.269","7.249","4.378","8.283","7.609","1.982","0.531","7.078","14.900","15.175","5.599","4.539","154.083"
"96","GTD","Dillon Machavern","7","1:21.731","10:13.174","Green","Track","4.270","7.253","4.350","8.437","7.538","1.958","0.525","7.097","14.989","15.142","5.618","4.554","155.844"
"93","GTD","Justin Marks","7","1:21.808","10:13.894","Green","Track","4.284","7.251","4.317","8.301","7.602","1.981","0.527","7.020","15.115","15.190","5.650","4.570","155.253"
"58","GTD","Christina Nielsen","7","1:24.180","10:24.086","Green","Track","4.357","7.697","4.549","8.668","7.702","2.002","0.537","7.253","15.377","15.476","5.880","4.682","152.362"
"63","GTD","Cooper MacNeil","7","1:24.126","10:24.301","Green","Track","4.340","7.539","4.512","8.955","7.762","2.007","0.540","7.225","15.334","15.406","5.886","4.620","151.515"
"16","GTD","Michael Schein","7","1:24.463","10:25.099","Green","Track","4.349","7.450","4.425","8.836","7.658","1.994","0.534","7.411","15.763","15.494","5.927","4.622","153.218"
"33","GTD","Ben Keating","7","1:24.334","10:25.323","Green","Track","4.305","7.509","4.429","8.674","7.632","1.983","0.532","7.280","16.128","15.503","5.783","4.576","153.794"
"44","GTD","John Potter","7","1:24.335","10:25.917","Green","Track","4.354","7.414","4.437","8.503","7.741","1.995","0.534","7.183","16.038","15.588","5.823","4.725","153.218"
"75","GTD","Kenny Habul","7","1:24.386","10:26.195","Green","Track","4.357","7.526","4.450","8.585","7.675","1.990","0.532","7.122","16.014","15.722","5.709","4.704","153.794"
"7","P","Helio Castroneves","8","1:14.935","10:28.597","Green","Track","3.800","6.140","4.016","7.756","6.927","1.805","0.486","6.642","13.887","13.909","5.332","4.235","168.350"
"6","P","Dane Cameron","8","1:14.862","10:28.971","Green","Track","3.819","6.207","3.980","7.732","6.914","1.800","0.484","6.558","13.960","13.765","5.420","4.223","169.046"
"77","P","Oliver Jarvis","8","1:14.803","10:29.492","Green","Track","3.803","6.332","3.966","7.848","6.971","1.834","0.494","6.570","13.723","13.792","5.303","4.167","165.624"
"55","P","Jonathan Bomarito","8","1:14.830","10:30.120","Green","Track","3.789","6.341","4.022","7.913","6.965","1.825","0.493","6.625","13.739","13.583","5.320","4.215","165.960"
"10","P","Renger Van Der Zande","8","1:15.171","10:34.352","Green","Track","3.903","6.365","3.998","7.848","7.059","1.861","0.500","6.543","13.696","13.830","5.340","4.228","163.636"
"5","P","Joao Barbosa","8","1:15.305","10:35.920","Green","Track","3.859","6.344","3.965","7.889","7.033","1.846","0.496","6.715","13.820","13.827","5.290","4.221","164.956"
"52","P","Gustavo Yacaman","8","1:15.122","10:36.423","Green","Track","3.851","6.449","3.941","7.738","6.956","1.817","0.489","6.508","13.982","13.815","5.292","4.284","167.317"
"99","P","Misha Goikhberg","8","1:15.177","10:37.342","Green","Track","3.822","6.411","3.953","7.903","6.923","1.803","0.482","6.454","13.919","13.911","5.376","4.220","169.747"
"2","P","Scott Sharp","7","1:18.230","10:42.825","Green","Track","3.955","6.929","4.240","8.291","6.957","1.824","0.492","6.835","14.623","14.249","5.472","4.363","166.297"
"38","P","James French","8","1:18.337","10:43.139","Green","Track","3.981","6.874","4.371","8.349","6.920","1.795","0.481","6.890","14.606","14.185","5.608","4.277","170.100"
"31","P","Eric Curran","8","1:17.451","10:43.565","Green","Track","3.871","6.467","4.135","8.174","7.105","1.846","0.496","6.724","14.424","14.285","5.613","4.311","164.956"
"54","P","Jonathan Bennett","8","1:18.090","11:06.540","Green","Track","3.914","6.532","4.081","8.316","6.989","1.811","0.486","7.012","14.730","14.313","5.510","4.396","168.350"
"85","P","Robert Alon","8","1:17.815","11:06.712","Green","Track","3.944","6.563","4.066","8.090","6.949","1.806","0.486","7.172","14.662","14.283","5.535","4.259","168.350"
"22","P","Johannes van Overbeek","8","1:17.910","11:07.199","Green","Track","3.859","6.572","4.086","8.234","6.926","1.807","0.489","6.908","14.887","14.157","5.718","4.267","167.317"
"911","GTLM","Nick Tandy","8","1:19.971","11:14.992","Green","Track","4.146","6.966","4.275","8.264","7.457","1.948","0.528","6.869","14.745","14.836","5.518","4.419","154.959"
"912","GTLM","Earl Bamber","8","1:20.095","11:15.870","Green","Track","4.180","7.063","4.399","8.221","7.477","1.955","0.524","6.855","14.566","14.845","5.543","4.467","156.142"
"25","GTLM","Alexander Sims","8","1:19.941","11:16.506","Green","Track","4.125","7.060","4.332","8.148","7.351","1.912","0.520","6.983","14.731","14.742","5.601","4.436","157.343"
